Sample_ID,District,Latitude,Longitude,Agro_Ecological_Zone,Soil_Order_Classification,pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Sand,Clay,Silt
SL_SOIL_04603,Nuwara Eliya,6.92842,80.783126,Up Country Wet Zone,Inceptisols,4.52,1.64,16.78,141.97,2.71,39.26,36.9,23.84
SL_SOIL_04604,Colombo,6.940166,79.970518,Wet Zone,Ultisols,5.91,1.356,20.25,112.61,1.69,59.75,22.15,18.1
SL_SOIL_04605,Batticaloa,7.64299,81.025928,Dry Zone,Vertisols,7.23,0.953,10.15,143.62,1.35,59.07,27.62,13.31
SL_SOIL_04606,Monaragala,7.09675,81.268058,Intermediate Zone,Alfisols,5.8,0.8,6.35,120.11,1.2,62.98,20.14,16.88
SL_SOIL_04607,Galle,6.016958,80.201766,Wet Zone,Ultisols,4.99,0.767,5.66,128.27,1.47,46.17,32.94,20.89
SL_SOIL_04608,Kegalle,7.107081,80.298442,Wet Zone,Ultisols,5.07,1.193,21.18,124.93,1.73,43.24,36.8,19.95
SL_SOIL_04609,Trincomalee,8.836591,81.092923,Dry Zone,Alfisols,6.87,1.003,13.46,125.05,1.23,65.71,21.41,12.88
SL_SOIL_04610,Gampaha,7.200864,79.963159,Wet Zone,Ultisols,5.84,1.106,14.68,128.22,1.67,53.64,18.71,27.66
SL_SOIL_04611,Hambantota,6.26455,80.944298,Dry Zone,Alfisols,6.46,1.023,6.74,80.96,1.06,68.67,17.56,13.76
SL_SOIL_04612,Hambantota,6.242116,80.875845,Dry Zone,Alfisols,6.83,1.246,14.57,111.92,1.16,74.41,12.54,13.05
SL_SOIL_04613,Mullaitivu,9.10743,80.488901,Dry Zone,Alfisols,6.73,1.058,15.61,144.19,1.17,71.36,10.95,17.7
SL_SOIL_04614,Nuwara Eliya,7.049309,80.810675,Up Country Wet Zone,Inceptisols,4.46,1.543,16.88,126.65,2.57,41.7,39.97,18.33
SL_SOIL_04615,Nuwara Eliya,7.070392,80.791287,Up Country Wet Zone,Inceptisols,4.79,1.878,21.79,143.92,3.65,43.22,43.82,12.96
SL_SOIL_04616,Anuradhapura,8.286832,80.801138,Dry Zone,Alfisols,6.63,0.888,10.54,149.26,1.32,70.8,21.57,7.63
SL_SOIL_04617,Anuradhapura,8.283851,80.463732,Dry Zone,Alfisols,6.4,0.963,9.87,155.57,1.12,63.29,15.82,20.89
SL_SOIL_04618,Polonnaruwa,7.940905,80.856088,Dry Zone,Vertisols,6.73,0.979,10.54,147.25,1.39,61.07,18.97,19.96
SL_SOIL_04619,Kalutara,6.57226,80.298864,Wet Zone,Ultisols,5.85,1.092,12.95,118.52,1.46,55.78,28.82,15.4
SL_SOIL_04620,Trincomalee,8.58873,81.277052,Dry Zone,Alfisols,6.93,1.042,3.5,146.39,1.55,56.72,13.42,29.85
SL_SOIL_04621,Trincomalee,8.636449,80.788099,Dry Zone,Alfisols,6.26,1.195,23.53,142.12,1.5,62.13,21.1,16.77
SL_SOIL_04622,Mannar,8.94941,80.031637,Dry Zone,Alfisols,7.5,0.891,22.01,178.62,0.96,71.05,9.2,19.75
SL_SOIL_04623,Ampara,7.124415,81.827734,Dry Zone,Vertisols,6.68,1.157,16.08,153.53,1.43,50.93,18.59,30.48
SL_SOIL_04624,Batticaloa,7.872891,81.310485,Dry Zone,Vertisols,6.77,1.065,13.31,157.38,1.41,58.62,16.09,25.29
SL_SOIL_04625,Mullaitivu,9.033552,80.474183,Dry Zone,Alfisols,7.17,0.762,5.77,153.59,0.9,77.26,9.46,13.28
SL_SOIL_04626,Monaragala,6.600462,81.50061,Intermediate Zone,Alfisols,5.34,1.066,10.82,124.42,1.41,64.75,10.51,24.74
SL_SOIL_04627,Colombo,6.862121,79.874932,Wet Zone,Ultisols,5.66,0.779,8.6,125.68,1.58,58.04,29.32,12.63
SL_SOIL_04628,Trincomalee,8.454426,81.066208,Dry Zone,Alfisols,6.88,0.764,14.55,143.97,0.96,59.2,21.89,18.9
SL_SOIL_04629,Kalutara,6.668935,80.240043,Wet Zone,Ultisols,5.81,1.265,15.09,137.36,1.82,54.55,28.47,16.98
SL_SOIL_04630,Batticaloa,7.925056,81.554306,Dry Zone,Vertisols,7.2,1.505,25.07,193.41,1.78,68.09,8.64,23.27
SL_SOIL_04631,Kandy,7.253614,80.658255,Wet Zone,Ultisols,5.99,1.484,14.62,155.27,1.97,40.89,35.53,23.58
SL_SOIL_04632,Kandy,7.328463,80.618447,Wet Zone,Ultisols,5.04,1.097,8.73,125.19,1.59,53.6,24.69,21.71
SL_SOIL_04633,Kurunegala,7.541738,80.586504,Intermediate Zone,Alfisols,5.83,1.224,16.34,135.94,1.62,55.57,27.21,17.22
SL_SOIL_04634,Trincomalee,8.876381,81.224788,Dry Zone,Alfisols,6.71,0.765,12.42,136.93,1.44,66.76,13.43,19.81
SL_SOIL_04635,Puttalam,7.886615,79.939415,Dry Zone,Alfisols,7.06,0.955,7.21,116.55,0.84,72.74,6.02,21.25
SL_SOIL_04636,Kilinochchi,9.454453,80.510956,Dry Zone,Alfisols,6.33,1.282,10.17,162.02,1.15,66.73,19.67,13.6
SL_SOIL_04637,Anuradhapura,8.036986,80.674438,Dry Zone,Alfisols,5.79,1.058,15.07,107.94,0.99,71.45,18.26,10.28
SL_SOIL_04638,Kalutara,6.733247,80.187818,Wet Zone,Ultisols,5.55,1.208,14.04,102.71,1.79,53.14,30.49,16.37
SL_SOIL_04639,Matara,6.044845,80.628723,Wet Zone,Ultisols,5.33,1.247,12.82,98.12,2.03,54.33,30.49,15.18
SL_SOIL_04640,Vavuniya,8.773962,80.698904,Dry Zone,Alfisols,7.05,1.089,8.52,134.05,1.55,63.33,26.49,10.18
SL_SOIL_04641,Colombo,6.861846,80.011331,Wet Zone,Ultisols,5.06,0.807,14.9,112.74,1.29,53.21,27.39,19.4
SL_SOIL_04642,Vavuniya,8.792254,80.578199,Dry Zone,Alfisols,6.47,0.464,14.2,148.46,0.78,65.69,15.44,18.86
SL_SOIL_04643,Gampaha,7.170047,79.971441,Wet Zone,Ultisols,5.64,1.308,8.44,108.03,1.4,66.11,26.7,7.19
SL_SOIL_04644,Monaragala,7.040451,81.520612,Intermediate Zone,Alfisols,6.61,0.955,6.48,103.46,1.3,68.72,19.5,11.78
SL_SOIL_04645,Kandy,7.359157,80.638468,Wet Zone,Ultisols,5.82,1.519,15.39,129.97,2.03,55.5,33.35,11.16
SL_SOIL_04646,Ratnapura,6.857897,80.622773,Wet Zone,Ultisols,4.56,1.806,19.7,149.65,3.35,38.68,48.62,12.7
SL_SOIL_04647,Puttalam,7.996629,80.017581,Dry Zone,Alfisols,6.81,0.739,11.25,105.08,0.69,71.73,11.58,16.7
SL_SOIL_04648,Nuwara Eliya,6.969052,80.835725,Up Country Wet Zone,Inceptisols,4.58,1.843,18.95,154.2,4.06,41.24,32.74,26.02
SL_SOIL_04649,Kegalle,7.09835,80.412909,Wet Zone,Ultisols,5.95,1.474,11.68,142.95,1.88,45.16,31.73,23.11
SL_SOIL_04650,Colombo,6.839634,79.91092,Wet Zone,Ultisols,5.72,1.191,15.64,103.88,1.45,51.08,24.6,24.32
SL_SOIL_04651,Trincomalee,8.885337,81.179945,Dry Zone,Alfisols,7.06,0.819,14.69,152.59,1.28,55.52,22.35,22.13
SL_SOIL_04652,Matara,6.097992,80.507155,Wet Zone,Ultisols,5.86,1.141,10.46,129.88,1.59,56.59,30.1,13.31
SL_SOIL_04653,Puttalam,8.167244,80.077343,Dry Zone,Alfisols,7.18,0.393,7.71,114.1,0.84,79.93,5.0,15.07
SL_SOIL_04654,Polonnaruwa,7.951599,81.209201,Dry Zone,Vertisols,6.49,0.928,16.15,140.29,1.34,56.6,22.29,21.11
SL_SOIL_04655,Colombo,6.963837,80.031123,Wet Zone,Ultisols,6.09,1.166,13.48,122.88,1.66,56.24,25.98,17.78
SL_SOIL_04656,Matale,7.732623,80.688464,Intermediate Zone,Alfisols,5.17,1.536,16.54,129.81,2.12,63.64,24.79,11.57
SL_SOIL_04657,Ampara,7.32761,81.619494,Dry Zone,Vertisols,6.72,0.984,10.42,140.36,1.37,63.54,14.14,22.33
SL_SOIL_04658,Nuwara Eliya,6.905325,80.822776,Up Country Wet Zone,Inceptisols,5.18,1.634,14.17,148.87,3.24,43.23,41.85,14.92
SL_SOIL_04659,Matara,6.012107,80.522999,Wet Zone,Ultisols,5.62,1.378,20.05,130.94,2.21,55.17,23.82,21.01
SL_SOIL_04660,Mullaitivu,9.137998,80.616268,Dry Zone,Alfisols,7.05,1.063,9.98,153.83,0.85,70.37,20.65,8.98
SL_SOIL_04661,Ampara,7.276727,81.474155,Dry Zone,Vertisols,6.06,1.236,13.09,137.86,0.97,64.41,29.21,6.39
SL_SOIL_04662,Kalutara,6.707596,80.205864,Wet Zone,Ultisols,5.3,1.089,13.08,121.96,1.36,58.4,25.05,16.55
SL_SOIL_04663,Puttalam,8.009551,80.066926,Dry Zone,Alfisols,6.17,1.053,10.24,113.18,1.03,72.2,16.96,10.84
SL_SOIL_04664,Mannar,9.031608,79.986404,Dry Zone,Alfisols,6.75,0.575,17.01,177.96,0.93,76.0,15.13,8.87
SL_SOIL_04665,Ampara,7.346977,81.704093,Dry Zone,Vertisols,5.98,1.23,20.46,144.54,1.56,59.52,25.26,15.22
SL_SOIL_04666,Kilinochchi,9.637399,80.563616,Dry Zone,Alfisols,7.06,0.953,12.93,138.87,0.92,59.01,17.94,23.05
SL_SOIL_04667,Jaffna,9.699641,79.967541,Dry Zone,Alfisols,7.2,0.826,19.05,163.24,0.8,72.13,13.1,14.77
SL_SOIL_04668,Kegalle,7.052564,80.429837,Wet Zone,Ultisols,5.58,1.5,4.45,137.78,1.94,47.3,35.24,17.46
SL_SOIL_04669,Anuradhapura,8.001105,80.603045,Dry Zone,Alfisols,6.37,0.931,5.59,129.31,1.16,71.11,14.97,13.92
SL_SOIL_04670,Kandy,7.251155,80.62726,Wet Zone,Ultisols,4.35,1.252,11.57,143.87,2.06,48.98,34.46,16.56
SL_SOIL_04671,Mannar,8.887967,79.8501,Dry Zone,Alfisols,6.98,0.611,6.0,150.65,0.72,76.17,8.0,15.83
SL_SOIL_04672,Monaragala,6.985068,81.144563,Intermediate Zone,Alfisols,6.01,1.043,13.15,117.53,1.28,63.34,14.35,22.31
SL_SOIL_04673,Gampaha,7.213058,79.953719,Wet Zone,Ultisols,5.36,1.024,14.45,125.89,1.58,55.19,24.08,20.73
SL_SOIL_04674,Ratnapura,6.7707,80.36347,Wet Zone,Ultisols,4.92,1.463,21.12,152.68,2.74,39.65,41.89,18.46
SL_SOIL_04675,Badulla,6.800574,81.035115,Up Country Intermediate Zone,Inceptisols,5.78,1.503,14.47,147.76,2.69,46.89,33.81,19.3
SL_SOIL_04676,Puttalam,7.935822,79.718265,Dry Zone,Alfisols,6.45,0.799,10.47,105.76,0.65,77.91,5.43,16.66
SL_SOIL_04677,Kegalle,7.054563,80.328177,Wet Zone,Ultisols,5.43,1.553,18.25,141.76,2.48,50.37,31.73,17.89
SL_SOIL_04678,Matale,7.784166,80.603149,Intermediate Zone,Alfisols,5.49,1.5,19.92,141.25,2.34,47.97,23.67,28.36
SL_SOIL_04679,Matara,6.139656,80.693891,Wet Zone,Ultisols,4.76,0.835,5.04,116.38,1.27,59.05,29.78,11.18
SL_SOIL_04680,Galle,6.191348,80.26864,Wet Zone,Ultisols,5.54,1.403,17.08,128.22,2.31,40.69,29.36,29.95
SL_SOIL_04681,Vavuniya,8.99553,80.609205,Dry Zone,Alfisols,6.19,1.076,19.82,137.71,1.41,53.76,14.37,31.87
SL_SOIL_04682,Ratnapura,6.632296,80.493465,Wet Zone,Ultisols,5.55,1.559,13.36,155.2,2.74,44.15,37.84,18.01
SL_SOIL_04683,Monaragala,7.002128,81.307123,Intermediate Zone,Alfisols,5.83,0.833,15.37,130.41,1.04,60.18,21.71,18.11
SL_SOIL_04684,Kalutara,6.720464,80.247305,Wet Zone,Ultisols,5.96,1.505,20.66,113.91,2.4,53.73,27.1,19.17
SL_SOIL_04685,Kurunegala,7.877596,80.122333,Intermediate Zone,Alfisols,5.8,0.817,12.89,114.29,1.06,66.25,25.82,7.93
SL_SOIL_04686,Ampara,7.378072,81.453996,Dry Zone,Vertisols,6.36,1.283,6.31,138.92,1.31,48.61,27.88,23.51
SL_SOIL_04687,Monaragala,7.238853,81.370193,Intermediate Zone,Alfisols,5.96,0.894,12.8,121.63,1.4,66.67,15.26,18.07
SL_SOIL_04688,Puttalam,8.144004,79.942386,Dry Zone,Alfisols,6.52,1.105,15.69,116.42,0.96,77.42,16.77,5.81
SL_SOIL_04689,Puttalam,7.940349,79.938162,Dry Zone,Alfisols,6.86,0.847,5.66,149.92,1.05,75.51,18.52,5.97
SL_SOIL_04690,Kurunegala,7.698777,80.631198,Intermediate Zone,Alfisols,6.02,1.065,8.98,129.52,1.45,69.33,24.22,6.45
SL_SOIL_04691,Anuradhapura,8.384004,80.734989,Dry Zone,Alfisols,6.1,0.899,9.7,130.17,0.69,76.4,15.23,8.37
SL_SOIL_04692,Ampara,7.195063,81.457451,Dry Zone,Vertisols,6.13,1.05,15.79,145.64,1.04,47.86,30.95,21.19
SL_SOIL_04693,Matara,5.911139,80.607247,Wet Zone,Ultisols,5.63,1.137,15.21,120.16,2.09,49.49,30.62,19.9
SL_SOIL_04694,Colombo,6.832311,79.973084,Wet Zone,Ultisols,5.5,1.205,24.45,133.87,2.11,53.85,20.25,25.91
SL_SOIL_04695,Trincomalee,8.810696,81.231995,Dry Zone,Alfisols,6.92,1.129,12.64,130.81,1.06,67.45,17.58,14.97
SL_SOIL_04696,Mannar,9.03729,79.827101,Dry Zone,Alfisols,7.19,0.432,5.07,149.95,0.89,65.97,8.87,25.16
SL_SOIL_04697,Polonnaruwa,8.014209,81.132905,Dry Zone,Vertisols,6.18,0.861,21.33,138.97,1.33,47.86,33.16,18.98
SL_SOIL_04698,Kilinochchi,9.495726,80.50251,Dry Zone,Alfisols,6.8,0.589,11.67,136.87,1.06,63.01,18.81,18.18
SL_SOIL_04699,Matale,7.45497,80.552193,Intermediate Zone,Alfisols,6.07,1.566,6.91,112.93,1.67,56.07,15.37,28.56
SL_SOIL_04700,Mannar,9.100395,79.813558,Dry Zone,Alfisols,6.79,0.859,6.62,154.4,0.87,78.03,5.0,16.97
SL_SOIL_04701,Trincomalee,8.45643,80.860911,Dry Zone,Alfisols,7.32,0.985,14.9,143.93,1.33,59.41,23.6,17.0
SL_SOIL_04702,Nuwara Eliya,7.038889,80.672677,Up Country Wet Zone,Inceptisols,5.1,2.044,20.06,145.43,4.45,34.6,38.48,26.92
SL_SOIL_04703,Colombo,6.941477,79.85004,Wet Zone,Ultisols,5.65,1.479,10.24,132.03,2.68,52.78,28.59,18.63
SL_SOIL_04704,Matale,7.63008,80.703449,Intermediate Zone,Alfisols,5.6,1.39,18.23,127.94,1.82,45.33,30.89,23.78
SL_SOIL_04705,Kegalle,7.217497,80.351209,Wet Zone,Ultisols,4.84,1.619,20.92,144.38,2.92,53.83,22.14,24.02
SL_SOIL_04706,Vavuniya,8.646815,80.305408,Dry Zone,Alfisols,6.37,0.982,11.82,148.28,1.3,60.68,33.04,6.28
SL_SOIL_04707,Matale,7.654473,80.736958,Intermediate Zone,Alfisols,6.23,1.207,12.84,131.09,2.09,55.91,20.37,23.72
SL_SOIL_04708,Badulla,7.049301,81.000126,Up Country Intermediate Zone,Inceptisols,5.32,1.561,17.05,164.29,2.66,36.03,31.6,32.37
SL_SOIL_04709,Ratnapura,6.670212,80.543277,Wet Zone,Ultisols,4.95,1.865,15.94,120.4,2.28,39.69,21.54,38.78
SL_SOIL_04710,Colombo,6.814382,79.990338,Wet Zone,Ultisols,6.39,1.362,14.39,111.18,2.02,51.75,25.62,22.63
SL_SOIL_04711,Kurunegala,7.971591,80.57666,Intermediate Zone,Alfisols,6.43,0.901,16.12,111.66,0.95,66.47,14.5,19.03
SL_SOIL_04712,Ampara,7.216571,81.55934,Dry Zone,Vertisols,6.21,0.745,15.14,155.49,1.23,60.46,26.8,12.74
SL_SOIL_04713,Hambantota,6.0859,80.977729,Dry Zone,Alfisols,6.54,1.043,7.84,119.03,1.58,65.72,16.81,17.47
SL_SOIL_04714,Puttalam,7.908369,79.944391,Dry Zone,Alfisols,6.96,0.866,16.7,132.52,0.92,73.0,16.4,10.6
SL_SOIL_04715,Badulla,7.156052,80.98708,Up Country Intermediate Zone,Inceptisols,5.14,1.837,27.1,125.58,2.65,34.23,29.32,36.45
SL_SOIL_04716,Matale,7.716363,80.663119,Intermediate Zone,Alfisols,5.58,1.058,18.61,128.52,1.6,56.78,21.43,21.78
SL_SOIL_04717,Gampaha,7.105603,80.108592,Wet Zone,Ultisols,5.75,1.385,15.01,107.87,1.71,57.96,26.4,15.64
SL_SOIL_04718,Batticaloa,7.575719,81.12778,Dry Zone,Vertisols,7.39,0.917,11.49,152.29,1.5,62.62,27.09,10.28
SL_SOIL_04719,Galle,6.133288,80.334359,Wet Zone,Ultisols,5.5,1.209,20.76,133.26,1.39,47.85,33.68,18.47
SL_SOIL_04720,Kandy,7.442572,80.593997,Wet Zone,Ultisols,4.97,1.49,17.21,132.39,2.28,56.42,29.53,14.05
SL_SOIL_04721,Colombo,6.858183,79.893221,Wet Zone,Ultisols,5.05,1.101,9.58,117.58,1.77,59.1,24.51,16.39
SL_SOIL_04722,Mullaitivu,9.268872,80.859729,Dry Zone,Alfisols,6.85,0.708,9.83,150.57,1.02,71.31,19.7,8.99
SL_SOIL_04723,Anuradhapura,8.416265,80.380245,Dry Zone,Alfisols,6.9,0.957,9.28,123.28,1.06,57.88,17.68,24.44
SL_SOIL_04724,Badulla,7.023452,80.931958,Up Country Intermediate Zone,Inceptisols,4.23,1.089,15.91,116.97,1.85,51.31,36.37,12.32
SL_SOIL_04725,Galle,6.175175,80.309785,Wet Zone,Ultisols,5.94,1.672,12.01,124.31,2.16,49.75,29.37,20.87
SL_SOIL_04726,Batticaloa,7.50523,81.257824,Dry Zone,Vertisols,6.85,0.829,9.78,135.78,1.06,60.39,18.42,21.19
SL_SOIL_04727,Monaragala,6.612604,81.448062,Intermediate Zone,Alfisols,5.72,1.163,16.29,147.1,1.66,72.86,19.94,7.2
SL_SOIL_04728,Vavuniya,8.666331,80.417783,Dry Zone,Alfisols,6.7,0.709,9.93,143.82,0.84,55.15,17.14,27.71
SL_SOIL_04729,Monaragala,6.917523,81.215218,Intermediate Zone,Alfisols,5.92,0.955,11.02,130.2,1.31,70.47,18.2,11.32
SL_SOIL_04730,Puttalam,8.024287,79.803863,Dry Zone,Alfisols,6.65,0.717,5.29,124.06,0.94,68.45,16.66,14.89
SL_SOIL_04731,Badulla,6.808296,80.902126,Up Country Intermediate Zone,Inceptisols,5.83,1.637,19.32,136.96,2.83,37.12,34.66,28.22
SL_SOIL_04732,Ratnapura,6.683957,80.482668,Wet Zone,Ultisols,4.79,1.661,16.17,131.05,2.35,44.68,30.22,25.09
SL_SOIL_04733,Anuradhapura,8.462453,80.536092,Dry Zone,Alfisols,6.83,1.018,17.28,114.03,1.21,84.34,6.72,8.94
SL_SOIL_04734,Ratnapura,6.72659,80.515576,Wet Zone,Ultisols,4.89,1.245,21.12,126.24,1.92,48.83,32.67,18.5
SL_SOIL_04735,Kurunegala,7.806772,80.257135,Intermediate Zone,Alfisols,6.26,0.925,11.44,123.38,1.36,66.56,21.16,12.28
SL_SOIL_04736,Jaffna,9.764553,79.930909,Dry Zone,Alfisols,7.72,0.8,14.12,159.85,0.89,67.92,17.84,14.24
SL_SOIL_04737,Hambantota,6.199893,80.684963,Dry Zone,Alfisols,6.01,0.653,11.45,138.51,0.77,60.37,17.34,22.3
SL_SOIL_04738,Kegalle,7.089577,80.235467,Wet Zone,Ultisols,5.64,1.352,18.01,125.98,2.32,47.17,27.55,25.28
SL_SOIL_04739,Matara,6.049018,80.663125,Wet Zone,Ultisols,5.3,1.294,16.62,135.49,1.97,53.89,23.9,22.21
SL_SOIL_04740,Jaffna,9.845497,79.708269,Dry Zone,Alfisols,6.89,0.7,17.3,153.73,1.04,64.45,14.38,21.17
SL_SOIL_04741,Trincomalee,8.847679,81.136208,Dry Zone,Alfisols,7.07,1.06,4.31,135.9,1.19,69.84,20.36,9.8
SL_SOIL_04742,Gampaha,7.039442,79.862177,Wet Zone,Ultisols,6.21,1.209,9.89,117.93,1.3,52.8,23.72,23.48
SL_SOIL_04743,Nuwara Eliya,7.033942,80.841426,Up Country Wet Zone,Inceptisols,4.84,1.928,18.08,152.51,3.72,45.3,47.31,7.39
SL_SOIL_04744,Matale,7.645429,80.60238,Intermediate Zone,Alfisols,5.79,1.378,10.36,138.09,2.6,55.36,27.44,17.2
SL_SOIL_04745,Hambantota,6.02396,80.739243,Dry Zone,Alfisols,6.25,1.023,8.94,126.37,1.16,68.25,20.83,10.91
SL_SOIL_04746,Matale,7.777619,80.756286,Intermediate Zone,Alfisols,5.45,1.115,19.11,122.96,1.86,42.93,24.63,32.44
SL_SOIL_04747,Kurunegala,7.727946,80.488249,Intermediate Zone,Alfisols,6.3,1.267,12.93,144.93,1.52,57.23,15.67,27.1
SL_SOIL_04748,Anuradhapura,8.427007,80.689082,Dry Zone,Alfisols,6.31,0.721,19.59,122.52,0.98,61.97,19.9,18.13
SL_SOIL_04749,Hambantota,6.011795,80.98674,Dry Zone,Alfisols,7.68,0.917,12.13,121.45,1.12,60.96,24.45,14.59
SL_SOIL_04750,Trincomalee,8.791653,81.448767,Dry Zone,Alfisols,6.66,0.784,10.77,157.26,1.22,71.88,22.29,5.83
SL_SOIL_04751,Trincomalee,8.636683,81.026625,Dry Zone,Alfisols,6.85,1.023,14.81,155.84,1.1,54.18,18.16,27.66
SL_SOIL_04752,Mannar,8.974211,79.813062,Dry Zone,Alfisols,6.93,0.808,7.22,156.53,0.84,75.76,13.35,10.89
SL_SOIL_04753,Galle,5.98494,80.127312,Wet Zone,Ultisols,5.1,1.259,9.63,111.96,1.75,46.9,30.37,22.73
SL_SOIL_04754,Kalutara,6.598184,80.04045,Wet Zone,Ultisols,5.91,1.469,13.23,125.97,2.31,60.9,33.62,5.48
SL_SOIL_04755,Jaffna,9.610619,79.824152,Dry Zone,Alfisols,7.64,0.982,11.26,152.84,0.98,68.36,12.59,19.05
SL_SOIL_04756,Gampaha,7.002251,79.883999,Wet Zone,Ultisols,4.75,1.272,16.53,110.22,1.51,55.44,20.4,24.16
SL_SOIL_04757,Kegalle,7.298385,80.297879,Wet Zone,Ultisols,5.77,1.37,12.15,150.7,2.42,48.49,28.33,23.18
SL_SOIL_04758,Kalutara,6.522793,80.065723,Wet Zone,Ultisols,5.53,1.379,13.28,131.16,1.58,51.08,21.11,27.81
SL_SOIL_04759,Ampara,7.131832,81.723795,Dry Zone,Vertisols,6.2,1.185,12.33,133.17,1.31,63.12,23.6,13.28
SL_SOIL_04760,Gampaha,7.120045,80.032778,Wet Zone,Ultisols,5.92,1.002,10.84,120.04,1.74,66.61,15.28,18.12
SL_SOIL_04761,Ratnapura,6.874176,80.700943,Wet Zone,Ultisols,5.13,1.364,13.2,120.2,1.93,46.06,29.97,23.97
SL_SOIL_04762,Jaffna,9.814409,79.725219,Dry Zone,Alfisols,6.36,0.609,10.91,159.53,0.82,72.96,17.84,9.2
SL_SOIL_04763,Nuwara Eliya,7.013704,80.732138,Up Country Wet Zone,Inceptisols,5.03,1.603,20.81,136.45,2.9,44.39,39.44,16.17
SL_SOIL_04764,Badulla,6.877749,81.125291,Up Country Intermediate Zone,Inceptisols,5.49,1.64,18.87,148.43,2.36,43.62,41.27,15.12
SL_SOIL_04765,Kilinochchi,9.55898,80.469412,Dry Zone,Alfisols,6.49,0.809,14.5,144.98,0.94,60.24,22.78,16.97
SL_SOIL_04766,Monaragala,6.617602,81.573958,Intermediate Zone,Alfisols,5.85,0.912,15.21,141.65,1.45,70.63,14.99,14.39
SL_SOIL_04767,Galle,6.068244,80.138049,Wet Zone,Ultisols,5.72,1.098,12.77,128.65,1.64,48.69,25.56,25.75
SL_SOIL_04768,Batticaloa,7.528317,81.048281,Dry Zone,Vertisols,6.54,0.882,9.93,156.11,1.28,56.53,19.5,23.97
SL_SOIL_04769,Nuwara Eliya,7.05164,80.684295,Up Country Wet Zone,Inceptisols,4.82,1.589,16.24,158.88,2.84,39.89,33.91,26.2
SL_SOIL_04770,Anuradhapura,8.225211,80.838443,Dry Zone,Alfisols,5.74,0.983,8.59,116.31,1.06,63.69,14.38,21.93
SL_SOIL_04771,Hambantota,6.252919,80.997277,Dry Zone,Alfisols,6.33,0.773,16.53,101.19,0.75,72.86,11.48,15.66
SL_SOIL_04772,Badulla,7.186588,80.867547,Up Country Intermediate Zone,Inceptisols,5.49,1.606,21.7,142.77,2.71,56.89,33.41,9.71
SL_SOIL_04773,Anuradhapura,8.482524,80.397893,Dry Zone,Alfisols,5.88,0.739,15.34,136.13,1.05,63.44,14.78,21.79
SL_SOIL_04774,Mannar,9.000441,80.008038,Dry Zone,Alfisols,7.54,0.846,13.11,133.75,0.93,69.55,20.36,10.1
SL_SOIL_04775,Puttalam,7.872729,79.745242,Dry Zone,Alfisols,7.39,0.797,10.9,133.08,0.86,78.69,11.43,9.89
SL_SOIL_04776,Anuradhapura,8.5229,80.541483,Dry Zone,Alfisols,6.3,0.881,9.06,148.96,0.99,63.04,27.62,9.34
SL_SOIL_04777,Kalutara,6.450459,80.299687,Wet Zone,Ultisols,5.44,1.4,11.11,122.47,2.13,56.74,22.76,20.5
SL_SOIL_04778,Batticaloa,7.508788,81.106225,Dry Zone,Vertisols,5.89,0.884,9.62,146.0,0.83,63.54,25.15,11.31
SL_SOIL_04779,Gampaha,7.167465,80.009432,Wet Zone,Ultisols,6.25,1.168,14.08,98.71,1.29,54.7,14.87,30.43
SL_SOIL_04780,Polonnaruwa,8.09502,81.137406,Dry Zone,Vertisols,6.21,1.252,16.11,167.33,1.73,69.32,19.21,11.47
SL_SOIL_04781,Gampaha,7.233688,79.976873,Wet Zone,Ultisols,5.23,1.247,16.63,126.74,1.72,55.96,25.19,18.84
SL_SOIL_04782,Badulla,7.032972,81.159529,Up Country Intermediate Zone,Inceptisols,5.05,1.339,12.06,148.3,2.75,37.48,39.07,23.46
SL_SOIL_04783,Kalutara,6.627634,80.241542,Wet Zone,Ultisols,5.39,1.403,17.22,113.41,1.67,52.52,35.42,12.06
SL_SOIL_04784,Nuwara Eliya,6.884245,80.663959,Up Country Wet Zone,Inceptisols,5.0,1.607,15.75,137.32,2.96,32.73,38.54,28.73
SL_SOIL_04785,Batticaloa,7.802341,81.174396,Dry Zone,Vertisols,6.68,0.937,14.41,154.76,1.64,53.07,24.45,22.48
SL_SOIL_04786,Jaffna,9.551092,79.749206,Dry Zone,Alfisols,7.1,0.992,14.89,165.45,0.98,71.49,11.72,16.79
SL_SOIL_04787,Hambantota,6.054561,80.836958,Dry Zone,Alfisols,6.9,0.838,11.94,104.72,1.17,66.83,17.01,16.16
SL_SOIL_04788,Colombo,6.83149,79.821283,Wet Zone,Ultisols,6.43,1.221,9.72,137.34,1.32,49.5,20.53,29.97
SL_SOIL_04789,Ampara,7.200482,81.865747,Dry Zone,Vertisols,6.69,1.217,19.74,125.21,1.8,60.19,24.02,15.78
SL_SOIL_04790,Nuwara Eliya,6.853115,80.729987,Up Country Wet Zone,Inceptisols,5.33,1.243,8.84,133.67,1.81,41.52,38.19,20.29
SL_SOIL_04791,Hambantota,6.263834,80.926502,Dry Zone,Alfisols,6.63,0.743,11.9,110.09,0.81,64.14,22.18,13.68
SL_SOIL_04792,Kandy,7.357391,80.719614,Wet Zone,Ultisols,5.61,1.593,17.82,138.42,1.8,53.42,30.7,15.88
