Sample_ID,District,Latitude,Longitude,Agro_Ecological_Zone,Soil_Order_Classification,pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Sand,Clay,Silt,pH_scaled,Nitrogen_scaled,Phosphorus_scaled,Potassium_scaled,Organic_Carbon_scaled,Sand_scaled,Clay_scaled,Silt_scaled
SL_SOIL_03607,Matara,5.922987,80.533618,Wet Zone,Ultisols,5.74,0.754,13.78,111.68,0.96,57.07,25.41,17.52,-0.4034911736826266,-1.1623000037161957,0.06487131512287504,-1.2623525025138533,-0.895618490031714,-0.07136816001639418,0.21365819650099438,-0.1444304794704194
SL_SOIL_03608,Matara,6.086894,80.452329,Wet Zone,Ultisols,4.81,1.204,11.08,134.19,1.83,54.14,23.07,22.79,-1.5640674043983174,0.26332186291200654,-0.5203829345722629,-0.06944892772738216,0.39857199129025284,-0.3449625099566465,-0.06236160111197641,0.5826333929974008
SL_SOIL_03609,Polonnaruwa,8.151763,81.277797,Dry Zone,Vertisols,5.86,0.878,9.8,139.54,1.29,60.28,24.51,15.2,-0.2537394019773761,-0.7694619782453131,-0.7978368010944024,0.21407102452084603,-0.404718652288899,0.2283717250717322,0.10749673588062116,-0.4645041386972397
SL_SOIL_03610,Mullaitivu,9.336477,80.576907,Dry Zone,Alfisols,7.17,1.018,8.22,155.94,0.97,62.04,13.46,24.5,1.3810507724716063,-0.32593517529431687,-1.1403189175826685,1.0831789155247618,-0.8807427373728408,0.39271508885836826,-1.19593008618063,0.8185497538930313
SL_SOIL_03611,Mannar,9.185334,80.065853,Dry Zone,Alfisols,7.04,0.764,5.8,151.11,0.46,69.2,17.75,13.05,1.218819686457585,-1.1306195177911245,-1.6648801339760886,0.8272160427473899,-1.6394061229753731,1.0612937733540022,-0.6898937905568502,-0.7611241246186462
SL_SOIL_03612,Ampara,7.28133,81.869863,Dry Zone,Vertisols,6.49,1.162,18.84,131.72,1.5,54.58,19.74,25.68,0.532457399475188,0.13026382202670758,1.161681131218208,-0.2003450552139474,-0.09232784645256222,-0.30387666900998767,-0.45515900540735815,0.9813458391894313
SL_SOIL_03613,Colombo,6.936422,80.012658,Wet Zone,Ultisols,6.05,0.918,3.0,134.74,0.83,55.76,20.91,23.33,-0.016632430110730366,-0.6427400345450285,-2.271810466993269,-0.04030201674859172,-1.0890032745970655,-0.19369191374394748,-0.31714910660087253,0.657133296438126
SL_SOIL_03614,Mullaitivu,9.275267,80.724051,Dry Zone,Alfisols,6.76,0.868,9.57,174.93,0.96,76.43,8.22,15.35,0.8693988858120008,-0.8011424641703844,-0.8476917927350994,2.089542260046979,-0.895618490031714,1.7364088416366048,-1.8140257013481371,-0.4438097210748159
SL_SOIL_03615,Galle,6.121046,80.312732,Wet Zone,Ultisols,5.03,0.946,17.79,109.71,1.6,49.86,24.56,25.58,-1.2895224896053576,-0.5540346739548294,0.9340822563367653,-1.3667514382015196,0.056429680136169724,-0.7446156900741483,0.1133945948039749,0.967549560774482
SL_SOIL_03616,Matale,7.796928,80.806304,Intermediate Zone,Alfisols,5.18,1.492,11.31,124.48,1.92,55.62,26.61,17.78,-1.1023327749737954,1.1757198575540562,-0.4705279429315659,-0.5840243924620171,0.5324537652201112,-0.2067646813178845,0.3552068106614921,-0.10856015559155138
SL_SOIL_03617,Matara,6.03141,80.69686,Wet Zone,Ultisols,4.79,1.43,15.84,117.83,2.33,49.81,32.37,17.82,-1.5890260330158588,0.9793008448186148,0.5113986315569435,-0.9364370433873855,1.1423596242339118,-0.7492845356362684,1.0346401586318816,-0.10304164422557184
SL_SOIL_03618,Kegalle,7.089903,80.232048,Wet Zone,Ultisols,4.83,1.299,8.06,114.83,1.75,46.34,19.74,33.91,-1.539108775780775,0.5642864792001825,-1.1750006508979358,-1.0954201941807846,0.2795659700192673,-1.0733024176474204,-0.45515900540735815,2.1167795527397457
SL_SOIL_03619,Vavuniya,8.674132,80.47697,Dry Zone,Alfisols,7.01,1.027,13.88,134.2,1.07,64.11,30.5,5.39,1.1813817435312723,-0.29742273796175317,0.0865473984449175,-0.06891898389140465,-0.7319852107841089,0.5860052951301506,0.8140602348984394,-1.817919051203751
SL_SOIL_03620,Monaragala,7.189175,81.108765,Intermediate Zone,Alfisols,5.92,0.976,3.0,120.57,1.43,55.17,19.88,24.94,-0.17886351612475143,-0.45899321617961586,-2.271810466993269,-0.7912324323294145,-0.19645811506467456,-0.24878429137696723,-0.4386450004219667,0.8792533789188077
SL_SOIL_03621,Mullaitivu,9.251055,80.894386,Dry Zone,Alfisols,6.63,0.86,14.35,157.44,1.05,74.81,17.3,7.88,0.7071677997979797,-0.8264868529104413,0.18842499005851537,1.1626704909214614,-0.7617367161018552,1.5851382454239051,-0.7429745208670369,-1.4743917186715174
SL_SOIL_03622,Batticaloa,7.75212,81.106619,Dry Zone,Vertisols,6.17,1.091,18.48,149.73,1.23,52.5,24.81,22.69,0.1331193415945201,-0.09466762804129754,1.0836472312588565,0.754083793382425,-0.4939731682421381,-0.49810064439419394,0.14288388942074529,0.5688371145824519
SL_SOIL_03623,Monaragala,6.807762,81.585615,Intermediate Zone,Alfisols,6.0,0.933,24.26,110.71,1.47,63.56,23.57,12.87,-0.07902900165458446,-0.5952193056574216,2.336524847272893,-1.3137570546037198,-0.1369551044291818,0.534647993946827,-0.003383011878435641,-0.7859574257655549
SL_SOIL_03624,Trincomalee,8.876983,81.105593,Dry Zone,Alfisols,6.99,1.02,13.23,149.87,1.42,65.13,26.67,8.2,1.1564231149137312,-0.31959907810930266,-0.05434714314835657,0.7615030070861177,-0.21133386772354776,0.6812497445974054,0.3622842413695173,-1.43024362774368
SL_SOIL_03625,Batticaloa,7.694098,81.518441,Dry Zone,Vertisols,6.55,1.063,12.33,146.25,1.5,63.89,19.68,16.44,0.6073332853278127,-0.18337298863149687,-0.24943189304673602,0.5696633384620825,-0.09232784645256222,0.5654623746568213,-0.4622364361153829,-0.29343028635186996
SL_SOIL_03626,Anuradhapura,8.134996,80.40369,Dry Zone,Alfisols,6.81,0.621,6.95,117.04,0.81,65.48,6.18,28.34,0.9317954573558549,-1.583650466519642,-1.4156051757726038,-0.9783026064296468,-1.1187547799148116,0.7139316635322486,-2.0546583454209837,1.3483268450270787
SL_SOIL_03627,Kurunegala,7.686241,80.1939,Intermediate Zone,Alfisols,5.95,1.031,15.24,128.24,1.57,67.49,9.33,23.18,-0.14142557319843854,-0.2847505435917247,0.38134213162469066,-0.3847655101342899,0.011802422159550142,0.9016192551294857,-1.6830932332496769,0.6364388788157025
SL_SOIL_03628,Kurunegala,7.570967,80.471149,Intermediate Zone,Alfisols,6.24,1.108,6.75,136.13,1.5,64.05,20.54,15.41,0.2204745417559165,-0.04081080196867616,-1.4589573424166882,0.03336017645234916,-0.09232784645256222,0.580402680455606,-0.3607932626336928,-0.4355319540258464
SL_SOIL_03629,Gampaha,7.239618,79.873862,Wet Zone,Ultisols,6.1,1.352,19.09,108.47,1.92,54.86,19.71,25.43,0.04576414143312372,0.7321930546030602,1.2158713395233134,-1.4324644738627907,0.5324537652201112,-0.2777311338621136,-0.45869772076137033,0.9468551431520584
SL_SOIL_03630,Kandy,7.293835,80.559681,Wet Zone,Ultisols,5.22,1.246,18.91,122.87,1.94,57.45,36.03,6.52,-1.052415517738712,0.3963799037973056,1.1768543895436376,-0.6693453500544746,0.5622052705378576,-0.0358849337442793,1.4663634318214005,-1.662021105114826
SL_SOIL_03631,Colombo,6.888926,79.836672,Wet Zone,Ultisols,5.3,1.309,15.35,126.98,2.13,53.97,21.71,24.33,-0.952581003268545,0.5959669651252537,0.4051858232789369,-0.4515384334675178,0.8448445710564481,-0.36083658486785586,-0.22278336382720723,0.7950960805876175
SL_SOIL_03632,Kandy,7.293336,80.707085,Wet Zone,Ultisols,5.37,1.526,18.21,164.39,2.69,51.39,33.77,14.84,-0.8652258031071486,1.2834335096992981,1.0251218062893428,1.5309814569261686,1.6778867199533463,-0.6017490158732656,1.1997802084857965,-0.5141707409910565
SL_SOIL_03633,Kurunegala,7.855108,80.515038,Intermediate Zone,Alfisols,5.91,1.071,3.89,134.27,1.43,56.06,21.56,22.38,-0.19134283043352204,-0.1580285998914399,-2.0788933254270936,-0.06520937703955752,-0.19645811506467456,-0.16567884037122502,-0.2404769405972697,0.5260686514961093
SL_SOIL_03634,Matale,7.579791,80.580781,Intermediate Zone,Alfisols,5.94,1.431,11.12,125.99,1.74,58.79,30.8,10.41,-0.15390488750720913,0.9824688934111222,-0.5117125012434462,-0.50400287322934,0.2646902173603941,0.08924012732054566,0.8494473884385639,-1.1253458747733038
SL_SOIL_03635,Puttalam,7.88084,79.761845,Dry Zone,Alfisols,7.26,0.954,17.78,119.16,0.95,66.85,16.01,17.14,1.493364601250544,-0.5286902852147725,0.9319146480045616,-0.865954513202312,-0.9104942426905872,0.8418580319343452,-0.895139281089572,-0.19685633744722603
SL_SOIL_03636,Batticaloa,7.740368,81.13996,Dry Zone,Vertisols,7.33,0.993,12.85,136.97,1.33,62.31,18.27,19.42,1.5807198014119401,-0.40513639010699487,-0.13671625977211693,0.0778754586745011,-0.3452156416534062,0.4179268548938184,-0.6285560577539678,0.11769881041361475
SL_SOIL_03637,Matara,5.982894,80.558927,Wet Zone,Ultisols,4.9,1.398,19.72,119.82,2.4,40.33,24.72,34.95,-1.451753575619379,0.877923289858387,1.3524306644521789,-0.8309782200277643,1.246489892846024,-1.6344976542142866,0.13226774335870797,2.260260848255218
SL_SOIL_03638,Anuradhapura,7.909081,80.333129,Dry Zone,Alfisols,5.63,0.988,10.79,140.99,0.86,71.42,22.33,6.25,-0.5407636310791065,-0.4209766330695304,-0.5832435762061854,0.29091288073765653,-1.0443760166204459,1.2685905163121456,-0.14964991317761697,-1.6992710568351885
SL_SOIL_03639,Trincomalee,8.500501,81.058178,Dry Zone,Alfisols,6.34,1.05,7.52,150.73,1.49,55.65,22.3,22.04,0.3452676848436247,-0.22455762033408908,-1.2920515008369637,0.8070781769802248,-0.10720359911143541,-0.2039633739806122,-0.15318862853162915,0.47916130488528214
SL_SOIL_03640,Colombo,6.861902,80.026863,Wet Zone,Ultisols,5.71,1.032,16.03,117.14,1.95,57.24,23.46,19.3,-0.44092911660893946,-0.2815824949992172,0.5525831898688238,-0.9730031680698672,0.5770810231967308,-0.05549408510518484,-0.016358301509814543,0.10114327631567563
SL_SOIL_03641,Mannar,8.980978,79.828362,Dry Zone,Alfisols,7.63,0.706,6.72,135.46,0.7,66.98,17.79,15.23,1.9550992306750659,-1.3143663361565374,-1.4654601674133008,-0.002146060558175984,-1.2823880591624168,0.853997030395859,-0.685175503418167,-0.4603652551727548
SL_SOIL_03642,Puttalam,7.637237,79.705878,Dry Zone,Alfisols,5.87,0.588,12.37,113.27,0.94,71.47,8.34,20.19,-0.24126008766860552,-1.688196070072377,-0.24076145971791935,-1.1780914325933523,-0.9253699953494604,1.2732593618742656,-1.7998708399320875,0.22393015420872314
SL_SOIL_03643,Batticaloa,7.739546,81.208362,Dry Zone,Vertisols,6.55,0.922,10.57,150.34,1.19,58.69,26.13,15.18,0.6073332853278127,-0.630067840175,-0.6309309595146779,0.7864103673770836,-0.5534761788776309,0.07990243619630483,0.29858736499729294,-0.46726339438022946
SL_SOIL_03644,Hambantota,6.299544,80.865335,Dry Zone,Alfisols,7.33,0.977,8.1,109.05,1.13,63.23,24.09,12.68,1.5807198014119401,-0.4558251675871088,-1.1663302175691193,-1.401727731376067,-0.6427306948308701,0.5038336132368323,0.05795472092444671,-0.8121703547539583
SL_SOIL_03645,Galle,6.099801,80.319087,Wet Zone,Ultisols,4.94,1.477,25.89,130.22,1.93,55.35,30.87,13.78,-1.4018363183842952,1.1281991286664497,2.68984500542218,-0.279836630610647,0.5473295178789844,-0.231976447353334,0.8577043909312597,-0.6604112921895177
SL_SOIL_03646,Gampaha,7.111736,79.961355,Wet Zone,Ultisols,6.15,0.993,14.59,116.48,1.7,48.37,14.04,37.59,0.10816071297697892,-0.40513639010699487,0.24044759003141658,-1.0079794612444148,0.20518720672490134,-0.8837472878253348,-1.1275149226697228,2.6244825984098754
SL_SOIL_03647,Hambantota,6.057355,80.878664,Dry Zone,Alfisols,6.34,0.922,8.78,93.19,1.24,64.13,12.48,23.38,0.3452676848436247,-0.630067840175,-1.0189328509792326,-2.2422186552371706,-0.4790974155832649,0.5878728333549984,-1.3115281210783698,0.6640314356456007
SL_SOIL_03648,Jaffna,9.666519,79.765832,Dry Zone,Alfisols,7.3,0.952,16.69,156.44,1.1,63.79,19.81,16.4,1.5432818584856274,-0.5350263823997867,0.6956453397943021,1.1096761073236616,-0.6873579528074893,0.5561246835325804,-0.4469020029146624,-0.29894879771785
SL_SOIL_03649,Gampaha,7.046346,80.097908,Wet Zone,Ultisols,5.95,0.96,4.17,116.46,1.76,45.04,28.48,26.48,-0.14142557319843854,-0.5096819936597298,-2.0182002921253757,-1.0090393489163714,0.2944417226781405,-1.1946924022625498,0.5757867343949348,1.0917160665090246
SL_SOIL_03650,Puttalam,7.728219,79.902709,Dry Zone,Alfisols,6.88,0.301,14.99,120.55,0.77,69.31,12.99,17.7,1.0191506575172513,-2.5974260161219194,0.32715192331958526,-0.7922923200013703,-1.1782577905503044,1.071565233590667,-1.2513699600601584,-0.11959717832351095
SL_SOIL_03651,Kilinochchi,9.322448,80.641124,Dry Zone,Alfisols,6.66,0.911,12.98,178.61,1.42,71.51,9.87,18.62,0.7446057427242926,-0.6649163746925782,-0.10853735145346195,2.284561591686882,-0.21133386772354776,1.2769944383239626,-1.6193963568774528,0.007328583094021456
SL_SOIL_03652,Mullaitivu,9.381834,80.615624,Dry Zone,Alfisols,6.69,0.73,18.36,155.98,1.06,68.66,16.96,14.39,0.7820436856506054,-1.2383331699363664,1.0576359312724057,1.0852986908686733,-0.746860963442982,1.0108702412831019,-0.7830799615458446,-0.5762539938583277
SL_SOIL_03653,Jaffna,9.624485,79.746992,Dry Zone,Alfisols,7.44,0.571,6.81,142.21,0.56,70.94,17.22,11.84,1.7179922588084202,-1.7420528961449981,-1.445951692423463,0.3555660287269721,-1.4906485963866412,1.22376959891579,-0.7524110951444036,-0.9280590934395311
SL_SOIL_03654,Vavuniya,8.962232,80.419657,Dry Zone,Alfisols,6.3,0.911,12.08,151.5,1.13,61.9,20.37,17.73,0.2953504276085412,-0.6649163746925782,-0.3036221013518414,0.8478838523505311,-0.6427306948308701,0.3796423212844312,-0.38084598297309646,-0.11545829479902606
SL_SOIL_03655,Kurunegala,7.381114,80.641021,Intermediate Zone,Alfisols,6.03,1.035,13.85,127.75,1.08,67.63,21.05,11.32,-0.04159105872827156,-0.2720783492216962,0.08004457344830461,-0.4107327580972122,-0.7171094581252357,0.9146920227034226,-0.30063510161548107,-0.9997997411972666
SL_SOIL_03656,Puttalam,8.153495,79.880951,Dry Zone,Alfisols,6.81,0.866,10.25,121.32,0.98,76.57,5.0,18.43,0.9317954573558549,-0.8074785613553986,-0.7002944261452129,-0.7514866446310647,-0.8658669847139676,1.7494816092105405,-2.19384781601214,-0.018884345894382107
SL_SOIL_03657,Badulla,7.141099,80.886201,Up Country Intermediate Zone,Inceptisols,5.35,1.383,12.44,146.7,1.97,40.25,32.53,27.23,-0.8901844317246909,0.8304025609707806,-0.22558820139248978,0.5935108110810918,0.6068325285144772,-1.641967807113679,1.053513307186615,1.1951881546211431
SL_SOIL_03658,Hambantota,6.081368,80.675556,Dry Zone,Alfisols,6.27,0.747,10.27,96.33,0.83,68.75,19.65,11.6,0.25791248468222827,-1.1844763438637453,-0.6959592094808045,-2.0758162907400792,-1.0890032745970655,1.019274163294919,-0.46577515146939547,-0.961170161635409
SL_SOIL_03659,Kegalle,7.277106,80.540262,Wet Zone,Ultisols,5.25,1.011,17.03,143.52,1.6,56.46,33.51,10.03,-1.014977574812399,-0.3481115154418671,0.7693440230892454,0.4249886712400899,0.056429680136169724,-0.12832807587426237,1.1691113420843546,-1.1777717327501107
SL_SOIL_03660,Galle,5.98563,80.142223,Wet Zone,Ultisols,5.41,1.15,7.7,135.49,1.71,51.3,28.1,20.59,-0.8153085458720651,0.09224723891662213,-1.2530345508572878,-0.0005562290502419325,0.22006295938377451,-0.6101529378850825,0.5309630065774439,0.27911526786851953
SL_SOIL_03661,Kalutara,6.604516,80.1416,Wet Zone,Ultisols,4.98,1.348,22.37,120.8,2.0,56.37,31.44,12.18,-1.3519190611492118,0.7195208602330317,1.9268468724862964,-0.7790437241019205,0.6514597864910968,-0.13673199788607932,0.9249399826574962,-0.881151746828704
SL_SOIL_03662,Anuradhapura,8.111022,80.376221,Dry Zone,Alfisols,6.7,1.046,11.83,103.27,1.11,64.7,21.25,14.04,0.794522999959376,-0.23722981470411755,-0.35781230965694677,-1.7080352685713496,-0.6724822001486161,0.6410976727631711,-0.27704366592206486,-0.6245409683106499
SL_SOIL_03663,Nuwara Eliya,6.890553,80.82162,Up Country Wet Zone,Inceptisols,5.11,1.489,21.28,170.1,3.17,26.18,39.53,34.29,-1.1896879751351908,1.1662157117765353,1.690577564276037,1.8335793872696056,2.391922847579259,-2.9557809482943447,1.8792135564561858,2.169205410716553
SL_SOIL_03664,Polonnaruwa,8.041506,80.947099,Dry Zone,Vertisols,6.49,0.947,9.28,125.07,0.94,62.23,18.44,19.33,0.532457399475188,-0.5508666253623223,-0.9105524343690219,-0.5527577061393159,-0.9253699953494604,0.41045670199442535,-0.6085033374145639,0.10528215984016005
SL_SOIL_03665,Gampaha,7.126415,80.09953,Wet Zone,Ultisols,6.0,1.392,12.24,116.09,1.86,52.67,23.7,23.63,-0.07902900165458446,0.8589149983033443,-0.26894036803657395,-1.0286472708475567,0.44319924926687243,-0.4822265694829846,0.011951421322284841,0.6985221316829736
SL_SOIL_03666,Nuwara Eliya,6.928913,80.832118,Up Country Wet Zone,Inceptisols,4.52,1.712,19.55,128.47,2.92,36.4,36.46,27.14,-1.9259675193526724,1.8726905479056217,1.3155813228047075,-0.3725768019067965,2.020029031107429,-2.001468915396946,1.5170850185622455,1.182771504047689
SL_SOIL_03667,Kalutara,6.705901,80.013289,Wet Zone,Ultisols,5.76,1.301,11.52,142.51,1.75,52.47,26.57,20.95,-0.3785325450650854,0.5706225763851968,-0.42500816795527757,0.3714643438063111,0.2795659700192673,-0.5009019517314662,0.35048852352280896,0.3287818701623364
SL_SOIL_03668,Ampara,7.34621,81.85522,Dry Zone,Vertisols,6.83,1.253,21.11,157.0,1.45,58.19,31.7,10.11,0.9567540859733972,0.4185562439448551,1.6537282226285648,1.1393529621384295,-0.1667066097469282,0.03321398057510136,0.9556088490589372,-1.1667347100181513
SL_SOIL_03669,Matara,5.927975,80.546325,Wet Zone,Ultisols,5.68,1.383,22.7,112.92,2.38,51.45,23.73,24.82,-0.4783670595352524,0.8304025609707806,1.998377947449035,-1.196639466852582,1.2167383875282776,-0.596146401198721,0.015490136676297422,0.8626978448208686
SL_SOIL_03670,Gampaha,7.184497,79.998688,Wet Zone,Ultisols,5.39,1.465,16.08,115.77,2.02,60.01,15.92,24.07,-0.8402671744896074,1.0901825455563643,0.5634212315298444,-1.0456054735988531,0.6812112918088432,0.20315995903628203,-0.9057554271516095,0.75922575670875
SL_SOIL_03671,Trincomalee,8.60304,81.165079,Dry Zone,Alfisols,6.66,1.077,13.79,146.07,1.2,50.9,19.16,29.94,0.7446057427242926,-0.1390203083363972,0.06703892345507921,0.5601243494144782,-0.5386004262187577,-0.6475037023820451,-0.5235741689182652,1.5690672996662653
SL_SOIL_03672,Hambantota,6.048601,80.585586,Dry Zone,Alfisols,6.28,0.888,11.15,96.02,1.13,68.61,25.75,5.64,0.27039179899099997,-0.737781492320242,-0.5052096762468333,-2.0922445496553976,-0.6427306948308701,1.0062013957209819,0.2537636371798021,-1.7834283551663783
SL_SOIL_03673,Mannar,9.021867,79.975857,Dry Zone,Alfisols,6.56,0.614,11.01,175.45,0.75,74.72,8.4,16.87,0.6198125996365833,-1.605826806667192,-0.5355561928976925,2.1170993395178335,-1.2080092958680508,1.5767343234120883,-1.7927934092240625,-0.23410628916758866
SL_SOIL_03674,Kalutara,6.681277,79.981963,Wet Zone,Ultisols,5.91,1.449,19.05,122.27,1.93,42.91,29.09,28.0,-0.19134283043352204,1.0394937680762504,1.2072009061944968,-0.7011419802131549,0.5473295178789844,-1.3935852232088768,0.6477406132598544,1.3014194984162515
SL_SOIL_03675,Kilinochchi,9.590343,80.613168,Dry Zone,Alfisols,6.78,1.066,11.93,177.23,1.01,66.77,16.57,16.66,0.894357514429543,-0.17386884285397516,-0.3361362263349047,2.2114293423219173,-0.821239726737348,0.8343878790349528,-0.8290832611480065,-0.263078473838982
SL_SOIL_03676,Colombo,6.82001,79.948774,Wet Zone,Ultisols,5.36,1.228,14.22,122.84,1.88,56.4,24.83,18.77,-0.8777051174159192,0.3393550291321774,0.1602460817398608,-0.6709351815624086,0.4729507545846185,-0.133930690548807,0.14524303299008687,0.028023000716444986
SL_SOIL_03677,Monaragala,6.91727,81.377641,Intermediate Zone,Alfisols,6.26,0.916,12.76,137.54,1.63,64.03,20.66,15.31,0.2454331703734577,-0.6490761317300426,-0.15622473476195484,0.10808225732524658,0.10105693811278897,0.5785351422307582,-0.34663840121764294,-0.44932823244079545
SL_SOIL_03678,Mullaitivu,9.196879,80.633679,Dry Zone,Alfisols,7.02,0.721,15.13,161.55,0.92,59.82,18.73,21.45,1.1938610578400428,-1.2668456072689305,0.3574984399704444,1.3804774075084187,-0.9551215006672066,0.1854183459002249,-0.5742957556591103,0.39776326223708214
SL_SOIL_03679,Batticaloa,7.999179,81.535284,Dry Zone,Vertisols,7.19,1.08,7.04,132.77,0.65,54.4,18.07,27.53,1.4060094010891486,-0.1295161625588755,-1.3960967007827658,-0.1447009524362571,-1.3567668224567826,-0.3206845130336209,-0.6521474934473841,1.2365769898659906
SL_SOIL_03680,Matale,7.436936,80.781044,Intermediate Zone,Alfisols,6.04,1.648,16.93,130.06,1.98,58.48,29.08,12.44,-0.029111744419500964,1.669935437985166,0.7476679397672029,-0.28831573198629473,0.6217082811733504,0.060293284835399294,0.6465610414751835,-0.8452814229498362
SL_SOIL_03681,Polonnaruwa,7.845009,81.200242,Dry Zone,Vertisols,6.38,0.86,8.61,156.71,1.2,63.03,23.6,13.37,0.39518494207870813,-0.8264868529104413,-1.0557821926267041,1.123984590895068,-0.5386004262187577,0.4851582309883513,0.00015570347557693909,-0.7169760336908092
SL_SOIL_03682,Trincomalee,8.548632,81.228471,Dry Zone,Alfisols,6.63,1.107,11.9,146.02,1.27,74.51,18.85,6.64,0.7071677997979797,-0.04397885056118363,-0.34263905133151723,0.5574746302345891,-0.43447015760664537,1.5571251720511834,-0.5601408942430603,-1.6454655710168868
SL_SOIL_03683,Kegalle,7.341046,80.218529,Wet Zone,Ultisols,5.45,1.46,11.64,143.05,2.53,48.69,31.87,19.44,-0.7653912886369816,1.0743423025938283,-0.3989968679688268,0.400081310949124,1.439874677411375,-0.8538666762277646,0.9756615693983413,0.12045806609660452
