date,district,latitude,longitude,temperature_avg_c,temperature_max_c,temperature_min_c,rainfall_mm,humidity_percent,solar_radiation_mj_m2_day,wind_speed_m_s
2021-12-18,Vavuniya,8.7514,80.4971,25.54,27.42,24.29,6.43,89.63,7.35,5.12
2021-12-19,Vavuniya,8.7514,80.4971,25.17,27.52,23.73,0.65,85.24,19.38,4.79
2021-12-20,Vavuniya,8.7514,80.4971,25.44,27.86,23.72,0.72,86.39,16.73,4.8
2021-12-21,Vavuniya,8.7514,80.4971,25.22,28.13,23.05,0.82,83.39,17.52,4.09
2021-12-22,Vavuniya,8.7514,80.4971,24.84,28.21,22.34,0.01,83.23,18.29,3.53
2021-12-23,Vavuniya,8.7514,80.4971,23.98,27.45,21.48,0.0,79.26,19.69,3.33
2021-12-24,Vavuniya,8.7514,80.4971,24.19,27.79,21.55,0.0,76.97,21.31,3.61
2021-12-25,Vavuniya,8.7514,80.4971,24.08,27.28,21.43,0.02,79.39,20.28,3.92
2021-12-26,Vavuniya,8.7514,80.4971,24.53,27.93,21.64,0.09,82.05,20.53,3.92
2021-12-27,Vavuniya,8.7514,80.4971,24.92,28.38,22.72,0.07,78.47,20.64,4.11
2021-12-28,Vavuniya,8.7514,80.4971,25.02,28.14,22.77,0.26,80.6,21.68,4.19
2021-12-29,Vavuniya,8.7514,80.4971,25.6,28.68,22.93,2.43,81.36,19.63,4.05
2021-12-30,Vavuniya,8.7514,80.4971,26.16,28.84,24.21,16.48,88.24,12.18,4.38
2021-12-31,Vavuniya,8.7514,80.4971,26.36,28.94,24.68,19.36,87.59,15.55,4.55
2022-01-01,Vavuniya,8.7514,80.4971,26.34,28.65,25.02,25.64,88.36,10.02,5.41
2022-01-02,Vavuniya,8.7514,80.4971,26.04,28.42,24.66,15.0,87.87,14.53,6.0
2022-01-03,Vavuniya,8.7514,80.4971,25.57,27.63,24.16,7.44,86.28,9.22,6.17
2022-01-04,Vavuniya,8.7514,80.4971,25.13,27.44,23.83,3.87,86.87,15.73,5.4
2022-01-05,Vavuniya,8.7514,80.4971,25.51,28.19,23.71,7.44,88.98,12.66,4.81
2022-01-06,Vavuniya,8.7514,80.4971,25.83,28.35,24.24,3.83,88.51,19.46,4.9
2022-01-07,Vavuniya,8.7514,80.4971,25.72,28.44,24.04,7.53,88.53,15.68,4.37
2022-01-08,Vavuniya,8.7514,80.4971,25.48,28.11,23.68,1.76,85.02,19.4,4.81
2022-01-09,Vavuniya,8.7514,80.4971,25.51,28.16,23.95,1.03,85.81,18.99,4.42
2022-01-10,Vavuniya,8.7514,80.4971,25.41,27.96,23.92,6.79,87.29,11.83,3.76
2022-01-11,Vavuniya,8.7514,80.4971,25.8,28.75,23.9,0.88,86.75,17.75,4.22
2022-01-12,Vavuniya,8.7514,80.4971,26.04,29.1,23.97,0.28,86.45,19.52,3.52
2022-01-13,Vavuniya,8.7514,80.4971,25.95,29.23,23.62,0.02,86.13,20.32,3.06
2022-01-14,Vavuniya,8.7514,80.4971,25.98,29.59,23.21,0.01,86.99,21.39,2.78
2022-01-15,Vavuniya,8.7514,80.4971,25.8,29.14,23.32,0.04,86.48,21.56,3.44
2022-01-16,Vavuniya,8.7514,80.4971,26.06,28.95,23.8,0.59,84.09,21.4,4.81
2022-01-17,Vavuniya,8.7514,80.4971,25.82,28.49,24.03,7.35,84.5,19.96,4.99
2022-01-18,Vavuniya,8.7514,80.4971,25.18,27.99,23.36,2.74,82.91,17.45,5.09
2022-01-19,Vavuniya,8.7514,80.4971,24.64,27.9,22.29,0.02,81.57,20.13,4.66
2022-01-20,Vavuniya,8.7514,80.4971,24.03,27.66,21.43,0.01,77.82,21.36,3.4
2022-01-21,Vavuniya,8.7514,80.4971,23.74,27.65,20.88,0.0,73.64,22.09,2.07
2022-01-22,Vavuniya,8.7514,80.4971,23.98,28.96,19.31,0.0,72.87,22.8,2.01
2022-01-23,Vavuniya,8.7514,80.4971,24.41,29.37,19.24,0.0,80.27,22.05,2.68
2022-01-24,Vavuniya,8.7514,80.4971,24.76,29.05,20.93,0.0,81.53,20.51,3.21
2022-01-25,Vavuniya,8.7514,80.4971,24.44,28.46,20.72,0.0,82.57,20.91,3.36
2022-01-26,Vavuniya,8.7514,80.4971,24.38,27.91,21.67,0.0,80.08,20.77,3.62
2022-01-27,Vavuniya,8.7514,80.4971,24.26,27.73,20.94,0.34,79.46,19.38,4.17
2022-01-28,Vavuniya,8.7514,80.4971,25.42,28.29,23.1,1.71,85.24,14.74,5.34
2022-01-29,Vavuniya,8.7514,80.4971,26.39,28.58,24.76,1.86,88.5,16.59,6.02
2022-01-30,Vavuniya,8.7514,80.4971,26.37,28.86,24.84,5.72,88.99,19.62,4.83
2022-01-31,Vavuniya,8.7514,80.4971,25.67,28.79,23.13,0.21,84.64,19.05,4.28
2022-02-01,Vavuniya,8.7514,80.4971,24.67,28.36,21.5,0.0,81.71,23.64,3.97
2022-02-02,Vavuniya,8.7514,80.4971,23.54,27.42,20.24,0.0,79.04,24.57,3.63
2022-02-03,Vavuniya,8.7514,80.4971,24.29,28.55,21.26,0.0,74.91,24.24,2.03
2022-02-04,Vavuniya,8.7514,80.4971,24.24,29.12,19.96,0.0,77.39,23.66,2.63
2022-02-05,Vavuniya,8.7514,80.4971,24.92,29.36,21.03,0.0,83.25,21.84,3.28
2022-02-06,Vavuniya,8.7514,80.4971,25.04,28.83,22.4,0.0,80.31,23.19,4.21
2022-02-07,Vavuniya,8.7514,80.4971,25.01,28.83,22.47,0.08,78.12,18.87,4.74
2022-02-08,Vavuniya,8.7514,80.4971,24.3,28.15,21.37,0.17,77.68,22.22,3.84
2022-02-09,Vavuniya,8.7514,80.4971,24.39,27.08,22.0,0.69,81.82,17.69,4.44
2022-02-10,Vavuniya,8.7514,80.4971,25.95,28.91,24.03,18.23,87.42,11.85,4.31
2022-02-11,Vavuniya,8.7514,80.4971,26.15,28.5,24.97,21.02,89.82,11.55,4.99
2022-02-12,Vavuniya,8.7514,80.4971,25.93,28.54,24.59,37.75,87.18,15.31,5.21
2022-02-13,Vavuniya,8.7514,80.4971,25.45,27.85,23.92,13.42,84.64,8.48,5.54
2022-02-14,Vavuniya,8.7514,80.4971,25.25,28.28,23.32,0.52,80.47,18.58,5.05
2022-02-15,Vavuniya,8.7514,80.4971,24.64,27.7,22.26,0.06,80.08,21.65,4.55
2022-02-16,Vavuniya,8.7514,80.4971,24.53,27.98,22.3,0.02,79.83,21.78,4.09
2022-02-17,Vavuniya,8.7514,80.4971,24.7,28.36,21.63,0.02,78.91,23.72,3.72
2022-02-18,Vavuniya,8.7514,80.4971,25.62,28.94,23.26,0.73,83.56,17.35,3.79
2022-02-19,Vavuniya,8.7514,80.4971,25.85,28.68,23.96,4.35,85.05,12.04,4.55
2022-02-20,Vavuniya,8.7514,80.4971,26.23,29.34,24.28,2.76,85.49,18.02,3.65
2022-02-21,Vavuniya,8.7514,80.4971,26.69,30.74,23.75,0.48,83.26,22.52,2.22
2022-02-22,Vavuniya,8.7514,80.4971,25.66,29.69,22.94,0.37,84.12,24.33,3.27
2022-02-23,Vavuniya,8.7514,80.4971,25.74,29.03,23.32,10.68,82.38,18.48,4.64
2022-02-24,Vavuniya,8.7514,80.4971,25.79,28.85,23.74,0.72,79.31,19.26,4.85
2022-02-25,Vavuniya,8.7514,80.4971,25.51,28.42,23.53,0.02,80.62,23.24,4.33
2022-02-26,Vavuniya,8.7514,80.4971,26.42,29.59,23.94,0.52,82.99,18.45,4.93
2022-02-27,Vavuniya,8.7514,80.4971,25.78,28.84,23.48,0.06,80.38,25.28,5.4
2022-02-28,Vavuniya,8.7514,80.4971,25.72,29.1,23.0,0.03,81.45,23.52,4.69
2022-03-01,Vavuniya,8.7514,80.4971,25.76,29.39,23.07,0.0,78.92,23.57,5.06
2022-03-02,Vavuniya,8.7514,80.4971,25.93,28.94,22.83,0.01,77.25,17.24,5.81
2022-03-03,Vavuniya,8.7514,80.4971,26.16,28.06,24.82,1.81,79.54,12.14,6.23
2022-03-04,Vavuniya,8.7514,80.4971,26.35,28.18,25.24,11.5,87.83,11.66,7.81
2022-03-05,Vavuniya,8.7514,80.4971,26.34,28.74,24.87,3.86,84.5,20.0,6.52
2022-03-06,Vavuniya,8.7514,80.4971,26.97,30.3,24.83,0.32,83.74,20.8,3.96
2022-03-07,Vavuniya,8.7514,80.4971,27.0,30.75,24.04,0.14,83.15,21.51,2.72
2022-03-08,Vavuniya,8.7514,80.4971,26.39,29.88,24.15,0.0,81.33,22.65,4.13
2022-03-09,Vavuniya,8.7514,80.4971,26.06,30.2,23.28,0.0,81.49,23.89,3.83
2022-03-10,Vavuniya,8.7514,80.4971,26.24,30.68,22.74,0.0,80.46,24.65,3.44
2022-03-11,Vavuniya,8.7514,80.4971,26.31,30.12,23.58,0.04,82.81,24.09,3.73
2022-03-12,Vavuniya,8.7514,80.4971,26.88,30.49,24.18,0.04,81.54,18.68,4.06
2022-03-13,Vavuniya,8.7514,80.4971,26.77,30.31,24.39,0.0,80.0,21.65,4.49
2022-03-14,Vavuniya,8.7514,80.4971,26.67,30.05,24.18,0.0,79.52,23.82,4.0
2022-03-15,Vavuniya,8.7514,80.4971,26.94,31.53,23.53,0.0,76.65,23.07,2.89
2022-03-16,Vavuniya,8.7514,80.4971,27.36,32.29,24.0,0.0,69.17,18.89,2.06
2022-03-17,Vavuniya,8.7514,80.4971,27.17,32.74,22.09,0.53,71.9,21.07,2.41
2022-03-18,Vavuniya,8.7514,80.4971,28.03,32.33,24.33,2.37,77.72,20.67,2.55
2022-03-19,Vavuniya,8.7514,80.4971,27.87,32.49,23.93,0.76,80.43,22.28,2.72
2022-03-20,Vavuniya,8.7514,80.4971,28.0,32.67,24.76,0.51,79.34,23.04,4.93
2022-03-21,Vavuniya,8.7514,80.4971,28.31,33.16,24.63,0.23,77.89,22.57,4.53
2022-03-22,Vavuniya,8.7514,80.4971,29.19,33.66,25.58,0.44,74.86,21.45,3.58
2022-03-23,Vavuniya,8.7514,80.4971,28.51,32.81,24.68,1.76,78.92,18.02,2.67
2022-03-24,Vavuniya,8.7514,80.4971,28.34,32.41,24.76,2.55,78.1,15.75,1.65
2022-03-25,Vavuniya,8.7514,80.4971,28.23,32.26,24.88,3.62,78.17,19.51,1.82
2022-03-26,Vavuniya,8.7514,80.4971,28.52,32.65,25.66,1.91,79.93,23.12,2.1
2022-03-27,Vavuniya,8.7514,80.4971,28.51,33.04,24.92,0.9,79.11,24.64,2.87
2022-03-28,Vavuniya,8.7514,80.4971,28.59,32.83,25.06,0.31,78.32,25.1,3.22
2022-03-29,Vavuniya,8.7514,80.4971,29.14,34.03,24.55,0.19,74.82,25.08,2.11
2022-03-30,Vavuniya,8.7514,80.4971,28.71,32.82,25.2,1.8,77.43,25.05,2.41
2022-03-31,Vavuniya,8.7514,80.4971,28.82,33.94,24.44,1.35,75.95,25.48,2.1
2022-04-01,Vavuniya,8.7514,80.4971,29.03,34.07,24.86,0.82,75.45,24.2,2.57
2022-04-02,Vavuniya,8.7514,80.4971,29.02,33.45,25.37,1.0,74.6,22.71,2.08
2022-04-03,Vavuniya,8.7514,80.4971,28.97,33.51,25.51,4.52,73.83,22.29,2.17
2022-04-04,Vavuniya,8.7514,80.4971,28.5,33.25,25.06,3.31,76.75,22.22,3.25
2022-04-05,Vavuniya,8.7514,80.4971,28.36,32.93,24.95,3.36,75.32,20.96,3.12
2022-04-06,Vavuniya,8.7514,80.4971,27.91,31.26,25.09,1.32,77.38,23.01,2.13
2022-04-07,Vavuniya,8.7514,80.4971,28.17,32.17,25.09,3.01,75.82,22.8,2.16
2022-04-08,Vavuniya,8.7514,80.4971,28.13,32.54,24.96,8.3,75.32,15.76,1.63
2022-04-09,Vavuniya,8.7514,80.4971,27.61,31.16,25.23,25.55,78.78,15.53,2.15
2022-04-10,Vavuniya,8.7514,80.4971,27.08,29.65,25.5,36.79,83.57,14.08,3.26
2022-04-11,Vavuniya,8.7514,80.4971,26.87,28.52,25.34,45.31,91.87,16.92,3.74
2022-04-12,Vavuniya,8.7514,80.4971,27.15,29.0,25.65,11.93,91.53,14.75,2.82
2022-04-13,Vavuniya,8.7514,80.4971,27.09,30.35,24.63,21.18,88.28,20.32,4.28
2022-04-14,Vavuniya,8.7514,80.4971,27.1,30.59,24.11,6.91,86.69,21.93,3.67
2022-04-15,Vavuniya,8.7514,80.4971,27.67,31.47,24.69,2.06,85.84,23.3,3.77
2022-04-16,Vavuniya,8.7514,80.4971,28.0,31.68,24.92,1.66,85.86,23.26,3.84
2022-04-17,Vavuniya,8.7514,80.4971,27.65,30.41,25.68,4.05,89.54,16.11,3.39
2022-04-18,Vavuniya,8.7514,80.4971,27.8,30.99,25.54,3.95,86.57,20.57,3.57
2022-04-19,Vavuniya,8.7514,80.4971,27.81,30.99,25.46,4.87,86.49,21.17,3.34
2022-04-20,Vavuniya,8.7514,80.4971,27.46,30.39,24.77,0.47,87.53,23.54,2.18
2022-04-21,Vavuniya,8.7514,80.4971,28.05,31.22,25.74,1.96,85.56,21.79,3.12
2022-04-22,Vavuniya,8.7514,80.4971,27.79,29.92,26.13,18.84,85.1,18.5,1.53
2022-04-23,Vavuniya,8.7514,80.4971,27.31,29.93,25.13,2.72,82.51,19.69,1.81
2022-04-24,Vavuniya,8.7514,80.4971,28.12,31.87,25.11,1.37,78.53,21.76,1.93
2022-04-25,Vavuniya,8.7514,80.4971,28.1,31.73,25.1,0.98,82.33,23.67,2.3
2022-04-26,Vavuniya,8.7514,80.4971,28.46,32.62,25.31,0.24,80.54,24.53,2.44
2022-04-27,Vavuniya,8.7514,80.4971,28.59,32.59,25.26,0.72,81.85,24.32,2.71
2022-04-28,Vavuniya,8.7514,80.4971,28.51,31.79,25.39,5.41,81.36,19.36,1.86
2022-04-29,Vavuniya,8.7514,80.4971,28.05,31.02,25.66,5.83,86.13,22.19,2.88
2022-04-30,Vavuniya,8.7514,80.4971,28.05,31.27,25.83,1.08,87.04,25.46,4.19
2022-05-01,Vavuniya,8.7514,80.4971,28.56,32.07,25.86,0.42,85.95,20.84,4.82
2022-05-02,Vavuniya,8.7514,80.4971,28.43,31.0,26.64,1.61,88.63,23.35,3.97
2022-05-03,Vavuniya,8.7514,80.4971,28.5,31.25,26.58,0.9,88.52,22.21,3.8
2022-05-04,Vavuniya,8.7514,80.4971,28.38,31.56,26.08,1.56,87.14,23.03,3.56
2022-05-05,Vavuniya,8.7514,80.4971,28.03,30.53,26.2,2.16,88.65,20.12,3.34
2022-05-06,Vavuniya,8.7514,80.4971,27.7,30.75,25.23,0.8,81.75,22.64,3.73
2022-05-07,Vavuniya,8.7514,80.4971,28.24,32.34,24.94,0.84,83.93,20.37,3.81
2022-05-08,Vavuniya,8.7514,80.4971,28.27,31.29,25.81,0.06,87.17,17.2,4.58
2022-05-09,Vavuniya,8.7514,80.4971,28.39,30.47,27.07,0.41,87.41,15.09,6.15
2022-05-10,Vavuniya,8.7514,80.4971,28.15,30.65,26.84,0.51,83.56,16.14,6.24
2022-05-11,Vavuniya,8.7514,80.4971,28.59,31.61,26.61,0.41,80.9,20.12,8.42
2022-05-12,Vavuniya,8.7514,80.4971,28.67,32.11,26.37,0.16,79.02,20.55,7.87
2022-05-13,Vavuniya,8.7514,80.4971,28.51,32.0,26.32,0.28,81.15,20.73,7.5
2022-05-14,Vavuniya,8.7514,80.4971,27.52,30.02,25.84,0.49,81.37,19.5,7.42
2022-05-15,Vavuniya,8.7514,80.4971,28.13,31.58,25.9,0.4,80.11,19.75,7.41
2022-05-16,Vavuniya,8.7514,80.4971,28.44,32.01,26.11,0.34,80.91,20.98,7.07
2022-05-17,Vavuniya,8.7514,80.4971,28.34,31.41,26.51,1.09,83.5,18.22,7.12
2022-05-18,Vavuniya,8.7514,80.4971,28.01,31.4,26.2,1.2,82.67,17.78,8.29
2022-05-19,Vavuniya,8.7514,80.4971,28.18,31.57,26.05,2.02,80.3,19.34,8.71
2022-05-20,Vavuniya,8.7514,80.4971,28.31,31.78,26.19,0.59,81.69,19.68,7.55
2022-05-21,Vavuniya,8.7514,80.4971,28.4,31.96,26.14,0.33,81.11,22.47,7.66
2022-05-22,Vavuniya,8.7514,80.4971,28.6,32.07,26.48,0.27,80.66,23.34,7.96
2022-05-23,Vavuniya,8.7514,80.4971,28.37,32.09,26.38,2.31,82.29,20.92,6.43
2022-05-24,Vavuniya,8.7514,80.4971,28.03,30.9,26.34,2.21,85.35,19.33,6.61
2022-05-25,Vavuniya,8.7514,80.4971,27.99,31.19,25.92,1.86,85.01,20.43,5.58
2022-05-26,Vavuniya,8.7514,80.4971,27.79,31.45,25.64,1.01,84.49,21.82,6.35
2022-05-27,Vavuniya,8.7514,80.4971,27.66,31.47,25.17,0.08,80.56,23.23,6.82
2022-05-28,Vavuniya,8.7514,80.4971,28.07,31.89,25.55,0.19,79.8,21.14,7.35
2022-05-29,Vavuniya,8.7514,80.4971,27.85,30.66,25.98,0.74,81.75,20.36,7.18
2022-05-30,Vavuniya,8.7514,80.4971,28.08,31.31,25.87,0.56,81.37,20.77,7.61
2022-05-31,Vavuniya,8.7514,80.4971,27.75,31.31,25.86,0.25,76.45,17.98,7.8
2022-06-01,Vavuniya,8.7514,80.4971,27.93,31.67,25.55,0.1,78.05,21.77,7.37
2022-06-02,Vavuniya,8.7514,80.4971,28.41,32.67,25.67,0.12,77.78,23.43,6.7
2022-06-03,Vavuniya,8.7514,80.4971,28.34,31.71,25.67,0.11,80.17,19.81,5.18
2022-06-04,Vavuniya,8.7514,80.4971,28.35,32.2,25.96,0.13,80.43,20.49,5.27
2022-06-05,Vavuniya,8.7514,80.4971,28.31,32.14,25.78,0.07,80.8,22.21,6.1
2022-06-06,Vavuniya,8.7514,80.4971,27.88,30.92,25.78,0.45,82.69,16.78,5.09
2022-06-07,Vavuniya,8.7514,80.4971,27.63,30.63,25.87,0.28,81.59,14.94,6.47
2022-06-08,Vavuniya,8.7514,80.4971,28.05,31.51,25.86,0.04,80.31,19.68,6.57
2022-06-09,Vavuniya,8.7514,80.4971,28.21,31.67,26.05,0.03,81.19,18.0,6.37
2022-06-10,Vavuniya,8.7514,80.4971,28.32,31.69,26.04,0.2,79.46,20.12,7.04
2022-06-11,Vavuniya,8.7514,80.4971,27.43,30.58,25.03,0.05,77.48,17.23,7.65
2022-06-12,Vavuniya,8.7514,80.4971,27.86,32.2,24.84,0.23,77.5,18.11,5.61
2022-06-13,Vavuniya,8.7514,80.4971,28.86,33.79,25.33,0.06,72.06,21.13,4.45
2022-06-14,Vavuniya,8.7514,80.4971,28.4,32.0,25.66,2.31,78.23,19.56,4.83
2022-06-15,Vavuniya,8.7514,80.4971,28.17,31.94,25.61,2.09,79.41,18.81,5.02
2022-06-16,Vavuniya,8.7514,80.4971,27.33,31.08,24.8,11.62,81.9,14.23,3.63
2022-06-17,Vavuniya,8.7514,80.4971,27.25,31.04,24.77,7.59,83.22,13.9,4.63
2022-06-18,Vavuniya,8.7514,80.4971,27.18,30.47,25.23,10.53,84.27,19.79,5.11
2022-06-19,Vavuniya,8.7514,80.4971,27.45,31.23,24.87,1.18,81.86,19.23,4.85
2022-06-20,Vavuniya,8.7514,80.4971,27.83,31.91,25.15,0.71,79.62,21.11,4.94
2022-06-21,Vavuniya,8.7514,80.4971,27.99,31.51,25.83,0.34,78.73,19.65,5.36
2022-06-22,Vavuniya,8.7514,80.4971,27.45,30.45,25.72,1.36,80.82,20.71,5.03
2022-06-23,Vavuniya,8.7514,80.4971,27.77,31.05,25.68,0.12,79.61,19.82,5.57
2022-06-24,Vavuniya,8.7514,80.4971,28.83,33.11,25.69,0.09,75.27,21.71,6.41
2022-06-25,Vavuniya,8.7514,80.4971,28.17,30.92,26.3,0.07,77.31,20.84,7.55
2022-06-26,Vavuniya,8.7514,80.4971,28.84,33.54,25.91,0.02,70.47,19.47,6.12
2022-06-27,Vavuniya,8.7514,80.4971,28.94,33.48,25.74,0.02,75.15,22.45,5.98
2022-06-28,Vavuniya,8.7514,80.4971,28.76,32.83,26.36,0.02,74.68,21.23,6.13
2022-06-29,Vavuniya,8.7514,80.4971,29.35,33.85,25.93,0.02,72.59,22.51,5.43
2022-06-30,Vavuniya,8.7514,80.4971,29.0,32.66,26.41,0.07,74.23,21.11,5.87
2022-07-01,Vavuniya,8.7514,80.4971,29.3,33.5,26.19,0.09,73.48,23.05,5.01
2022-07-02,Vavuniya,8.7514,80.4971,29.15,32.94,26.85,0.55,73.31,20.95,4.87
2022-07-03,Vavuniya,8.7514,80.4971,28.41,31.43,26.42,0.54,76.75,20.02,6.78
2022-07-04,Vavuniya,8.7514,80.4971,28.57,32.54,26.01,0.25,72.48,21.53,6.21
2022-07-05,Vavuniya,8.7514,80.4971,28.33,31.4,26.05,0.04,73.24,18.6,6.68
2022-07-06,Vavuniya,8.7514,80.4971,28.76,32.92,25.64,0.0,70.62,15.52,6.27
2022-07-07,Vavuniya,8.7514,80.4971,28.74,32.46,25.99,0.01,71.71,15.2,6.52
2022-07-08,Vavuniya,8.7514,80.4971,28.14,31.29,25.95,0.01,73.58,22.63,4.67
2022-07-09,Vavuniya,8.7514,80.4971,28.77,32.9,25.91,0.03,70.43,20.34,6.72
2022-07-10,Vavuniya,8.7514,80.4971,28.38,32.25,25.8,3.19,71.03,17.31,7.3
2022-07-11,Vavuniya,8.7514,80.4971,27.11,30.92,24.97,30.48,75.34,14.64,8.44
2022-07-12,Vavuniya,8.7514,80.4971,26.97,30.18,24.49,9.24,79.18,19.92,8.31
2022-07-13,Vavuniya,8.7514,80.4971,28.09,32.13,25.29,2.86,75.4,21.31,10.16
2022-07-14,Vavuniya,8.7514,80.4971,28.38,32.4,25.92,2.03,74.01,19.06,10.52
2022-07-15,Vavuniya,8.7514,80.4971,28.48,32.76,25.54,0.57,75.06,20.17,8.58
2022-07-16,Vavuniya,8.7514,80.4971,28.0,31.24,25.76,1.11,78.79,19.4,6.72
2022-07-17,Vavuniya,8.7514,80.4971,28.24,31.95,25.79,1.75,78.62,18.17,4.69
2022-07-18,Vavuniya,8.7514,80.4971,28.16,31.45,25.78,3.46,79.21,19.93,3.16
2022-07-19,Vavuniya,8.7514,80.4971,28.41,32.35,25.09,9.08,79.74,21.7,1.91
2022-07-20,Vavuniya,8.7514,80.4971,27.99,31.28,25.48,8.6,83.1,21.31,3.16
2022-07-21,Vavuniya,8.7514,80.4971,27.98,32.4,25.19,7.15,81.44,19.2,4.83
2022-07-22,Vavuniya,8.7514,80.4971,28.19,32.82,24.92,2.09,79.29,17.97,5.31
2022-07-23,Vavuniya,8.7514,80.4971,27.18,30.23,25.38,4.03,84.02,20.42,5.65
2022-07-24,Vavuniya,8.7514,80.4971,27.6,31.02,25.19,2.72,77.17,12.81,4.45
2022-07-25,Vavuniya,8.7514,80.4971,28.12,31.8,24.68,2.59,78.63,17.61,3.13
2022-07-26,Vavuniya,8.7514,80.4971,26.96,29.61,24.93,10.67,84.83,19.32,2.17
2022-07-27,Vavuniya,8.7514,80.4971,27.43,30.6,25.08,6.74,81.68,12.82,2.69
2022-07-28,Vavuniya,8.7514,80.4971,27.99,31.5,24.68,5.74,73.29,18.07,1.78
2022-07-29,Vavuniya,8.7514,80.4971,28.32,31.37,25.77,10.47,70.67,14.31,1.3
2022-07-30,Vavuniya,8.7514,80.4971,27.22,30.63,24.89,2.85,80.14,19.0,2.76
2022-07-31,Vavuniya,8.7514,80.4971,27.36,31.66,24.25,4.79,81.47,18.11,4.42
2022-08-01,Vavuniya,8.7514,80.4971,27.83,32.19,25.03,4.22,81.1,15.83,6.5
2022-08-02,Vavuniya,8.7514,80.4971,26.97,30.01,25.22,3.63,82.98,16.85,7.09
2022-08-03,Vavuniya,8.7514,80.4971,26.9,29.22,25.43,1.27,83.49,16.11,7.32
2022-08-04,Vavuniya,8.7514,80.4971,27.34,30.14,25.42,0.5,78.54,17.36,9.31
2022-08-05,Vavuniya,8.7514,80.4971,28.27,32.04,25.86,0.15,74.49,16.79,8.76
2022-08-06,Vavuniya,8.7514,80.4971,27.71,31.19,25.57,0.17,76.62,17.11,7.15
2022-08-07,Vavuniya,8.7514,80.4971,28.13,32.52,25.34,0.29,75.5,22.95,9.04
2022-08-08,Vavuniya,8.7514,80.4971,27.51,30.61,25.7,0.13,78.26,19.75,9.01
2022-08-09,Vavuniya,8.7514,80.4971,27.89,31.87,25.5,0.03,77.62,24.5,8.59
2022-08-10,Vavuniya,8.7514,80.4971,27.94,31.97,24.86,0.0,75.9,25.31,7.24
2022-08-11,Vavuniya,8.7514,80.4971,28.72,33.78,24.7,0.0,73.06,25.51,6.16
2022-08-12,Vavuniya,8.7514,80.4971,28.86,33.8,25.7,0.0,72.91,20.99,4.91
2022-08-13,Vavuniya,8.7514,80.4971,29.12,34.12,25.52,0.0,70.66,21.83,4.92
2022-08-14,Vavuniya,8.7514,80.4971,29.01,32.97,25.9,0.21,70.86,20.93,3.44
2022-08-15,Vavuniya,8.7514,80.4971,28.44,32.53,24.86,1.88,76.59,21.56,2.92
2022-08-16,Vavuniya,8.7514,80.4971,28.96,34.3,25.25,2.72,75.93,20.43,3.29
2022-08-17,Vavuniya,8.7514,80.4971,28.25,32.42,25.21,0.64,75.71,24.28,4.97
2022-08-18,Vavuniya,8.7514,80.4971,28.07,32.06,25.14,3.64,79.52,22.38,5.34
2022-08-19,Vavuniya,8.7514,80.4971,28.62,33.37,25.41,0.9,76.07,21.0,6.13
2022-08-20,Vavuniya,8.7514,80.4971,28.47,32.89,25.51,3.47,78.22,19.61,5.1
2022-08-21,Vavuniya,8.7514,80.4971,28.36,33.43,25.24,3.35,76.97,20.86,6.48
2022-08-22,Vavuniya,8.7514,80.4971,28.23,32.64,25.54,6.22,76.69,21.93,7.17
2022-08-23,Vavuniya,8.7514,80.4971,28.03,32.95,25.01,6.76,77.05,20.47,6.86
2022-08-24,Vavuniya,8.7514,80.4971,26.52,29.04,24.87,5.3,83.81,17.26,5.2
2022-08-25,Vavuniya,8.7514,80.4971,27.32,30.97,24.82,3.39,80.45,14.54,3.38
2022-08-26,Vavuniya,8.7514,80.4971,27.36,30.66,24.81,5.42,80.65,15.88,1.56
2022-08-27,Vavuniya,8.7514,80.4971,25.67,28.03,24.26,1.37,82.99,15.87,6.26
2022-08-28,Vavuniya,8.7514,80.4971,27.21,31.86,24.23,12.65,79.36,19.27,4.88
2022-08-29,Vavuniya,8.7514,80.4971,27.27,30.73,24.52,2.99,81.59,20.16,3.46
2022-08-30,Vavuniya,8.7514,80.4971,27.24,30.39,24.55,8.3,82.48,18.11,2.01
2022-08-31,Vavuniya,8.7514,80.4971,26.84,30.83,24.6,5.69,83.19,12.97,2.69
2022-09-01,Vavuniya,8.7514,80.4971,26.61,29.6,24.63,10.23,82.25,13.42,2.81
2022-09-02,Vavuniya,8.7514,80.4971,27.26,31.26,24.56,0.48,79.1,18.85,5.68
2022-09-03,Vavuniya,8.7514,80.4971,27.05,30.3,24.79,2.67,82.68,19.98,5.07
2022-09-04,Vavuniya,8.7514,80.4971,27.42,31.33,25.1,0.83,81.87,21.04,4.93
2022-09-05,Vavuniya,8.7514,80.4971,27.17,30.74,25.19,9.88,85.06,16.63,4.4
2022-09-06,Vavuniya,8.7514,80.4971,27.26,31.28,24.77,1.53,79.97,14.68,5.5
2022-09-07,Vavuniya,8.7514,80.4971,26.9,30.29,24.88,0.35,80.03,19.39,7.34
2022-09-08,Vavuniya,8.7514,80.4971,27.14,31.04,24.84,0.01,76.92,16.78,7.07
2022-09-09,Vavuniya,8.7514,80.4971,27.65,31.92,25.03,0.0,77.37,23.64,7.87
2022-09-10,Vavuniya,8.7514,80.4971,28.0,32.63,25.32,0.0,77.84,19.81,8.02
