district,year,month,temperature_avg_c,temperature_max_c,temperature_min_c,rainfall_mm_total,humidity_percent,solar_radiation_mj_m2_day,wind_speed_m_s
Puttalam,2004,5,28.179678,32.46,25.47,148.63,80.1071,19.67129,7.059355
Puttalam,2004,6,27.588665,31.62,25.28,56.3,79.427,21.173334,7.590333
Puttalam,2004,7,27.28774,31.07,24.65,30.93,78.78194,21.417742,7.5812902
Puttalam,2004,8,27.62129,32.05,25.09,19.76,77.01258,22.037098,7.460645
Puttalam,2004,9,27.097666,31.23,24.08,118.35,80.225,20.036999,5.9306664
Puttalam,2004,10,26.766453,30.9,23.99,221.79001,84.49355,19.637419,4.589355
Puttalam,2004,11,26.199333,30.19,23.48,179.83,87.171,15.645334,5.0823336
Puttalam,2004,12,25.089355,29.74,18.8,134.29,84.76839,15.807742,5.714839
Puttalam,2005,1,25.300646,30.26,20.12,74.409996,83.02387,18.800968,5.1277423
Puttalam,2005,2,26.300356,33.3,20.41,25.4,76.90035,23.300001,4.893214
Puttalam,2005,3,28.371937,35.19,21.51,71.28,72.90581,23.29484,3.7629032
Puttalam,2005,4,28.223,33.44,24.63,157.58,79.65034,21.272667,3.0040002
Puttalam,2005,5,28.741613,32.83,25.95,56.93,79.34226,21.788065,5.668064
Puttalam,2005,6,27.917667,31.55,25.61,43.57,80.93567,20.714666,7.963333
Puttalam,2005,7,27.144516,31.71,24.74,50.8,81.87936,20.460001,7.7335486
Puttalam,2005,8,27.814194,32.31,25.08,21.54,77.07,23.09742,6.69
Puttalam,2005,9,27.437666,32.57,24.68,36.5,78.475334,21.693333,7.551
Puttalam,2005,10,26.942904,32.6,24.92,244.45,83.492584,19.795162,5.219355
Puttalam,2005,11,25.622334,29.15,21.98,331.76,87.59599,13.597,4.361
Puttalam,2005,12,25.244194,29.28,19.32,101.22,84.61323,16.933872,4.2387094
Puttalam,2006,1,24.482258,28.95,17.85,112.32,85.2771,17.412256,5.200968
Puttalam,2006,2,25.617498,31.27,20.21,31.839998,81.589645,21.633213,4.7507143
Puttalam,2006,3,26.923225,31.95,21.21,160.28,80.78484,22.749678,2.9709678
Puttalam,2006,4,28.321001,32.94,24.68,62.11,76.305664,22.479,3.719
Puttalam,2006,5,27.987741,32.65,25.57,95.58,80.30387,21.901936,6.562903
Puttalam,2006,6,27.807667,32.0,25.22,31.470001,79.526,21.921999,6.7373333
Puttalam,2006,7,27.159678,31.38,24.42,34.98,81.023544,20.005806,7.3464518
Puttalam,2006,8,27.223871,32.39,24.5,85.41,79.85677,22.76516,7.0974193
Puttalam,2006,9,27.015001,31.04,24.72,107.32,81.671,21.135334,6.5686665
Puttalam,2006,10,26.721935,31.53,24.01,439.56,83.34742,19.448387,4.4948387
Puttalam,2006,11,25.953001,29.6,23.41,308.72,88.24833,17.139668,3.606
Puttalam,2006,12,25.119999,29.26,19.25,95.96,84.0858,16.38129,5.9248385
Puttalam,2007,1,24.709677,29.64,19.25,48.5,82.48161,18.422903,5.7770967
Puttalam,2007,2,25.928928,31.98,18.75,22.099998,76.766785,22.341785,4.44
Puttalam,2007,3,28.299677,37.18,20.51,11.34,64.10709,25.04613,3.2996774
Puttalam,2007,4,28.325335,35.61,24.61,191.09999,77.525665,23.366,2.7336667
Puttalam,2007,5,28.492903,32.52,25.85,27.880001,79.84097,22.445807,6.318387
Puttalam,2007,6,27.757666,33.24,24.89,47.18,80.36034,19.050333,6.8473334
Puttalam,2007,7,27.032904,31.26,24.19,43.21,81.70452,20.40355,7.095161
Puttalam,2007,8,27.220646,31.52,24.9,37.58,80.228065,21.872904,6.9729033
Puttalam,2007,9,27.303999,31.56,24.14,106.770004,80.44633,21.847666,7.021333
Puttalam,2007,10,26.509354,31.65,23.78,260.5,82.91774,18.768064,5.030645
Puttalam,2007,11,25.760334,29.72,20.13,168.11,83.309,18.742334,3.7786667
Puttalam,2007,12,25.003225,29.67,19.23,200.11,85.40258,15.429678,5.5093546
Puttalam,2008,1,24.926773,30.07,19.06,27.63,82.712906,19.288387,4.8687096
Puttalam,2008,2,26.103104,31.56,19.7,79.35,78.8331,20.742414,4.204138
Puttalam,2008,3,26.496775,31.61,21.1,261.1,83.2371,20.222582,3.8722582
Puttalam,2008,4,27.114,30.81,23.67,185.02,84.13433,22.226665,3.2156668
Puttalam,2008,5,27.53742,30.28,25.73,16.76,84.95452,23.017418,6.7438707
Puttalam,2008,6,27.313665,30.48,25.13,24.12,82.041664,21.621334,6.895
Puttalam,2008,7,27.13258,31.56,24.42,57.38,80.63613,21.168066,7.371613
Puttalam,2008,8,27.095484,31.08,24.33,48.78,80.16677,20.79484,6.460645
Puttalam,2008,9,27.623,32.54,24.54,32.23,77.21433,23.481667,6.2506666
Puttalam,2008,10,27.326775,33.0,21.23,250.06999,78.962585,19.310968,4.0990324
Puttalam,2008,11,26.448668,31.29,21.55,186.92,81.53467,15.8793335,4.3233333
Puttalam,2008,12,25.310646,30.17,19.93,106.47,83.81967,16.775484,5.178387
Puttalam,2009,1,25.153872,31.45,19.39,35.24,77.96419,18.921614,5.477097
Puttalam,2009,2,26.613214,35.84,18.81,0.049999997,66.47822,23.801428,4.3560715
Puttalam,2009,3,27.97516,36.85,21.69,161.24,70.786446,23.647743,2.726129
Puttalam,2009,4,28.299334,34.29,24.69,131.88,79.347664,21.663334,4.1516666
Puttalam,2009,5,28.23903,32.5,25.79,35.02,81.65806,21.19871,6.524194
Puttalam,2009,6,27.531668,31.51,25.27,39.350002,81.057,22.345333,8.09
Puttalam,2009,7,27.254194,33.07,24.82,24.74,79.45936,20.77484,7.399355
Puttalam,2009,8,27.355484,31.91,24.32,105.05,80.46323,21.322258,6.902258
Puttalam,2009,9,27.418333,32.26,24.92,42.45,79.717,23.098999,7.371333
Puttalam,2009,10,27.855806,34.17,22.46,78.39,73.0,21.514517,4.6564517
Puttalam,2009,11,26.442333,32.28,21.84,333.95,84.19067,16.357666,3.943
Puttalam,2009,12,25.911936,29.94,21.42,183.64,86.33483,15.180967,4.9667745
Puttalam,2010,1,25.116451,29.86,19.76,49.43,82.923546,19.362257,5.1603227
Puttalam,2010,2,26.290358,34.23,20.21,9.0,76.92643,21.823572,4.685357
Puttalam,2010,3,28.95226,36.65,19.76,47.97,67.09419,24.091614,3.6138709
Puttalam,2010,4,28.966,34.99,25.41,180.45,77.253334,22.766333,3.2763333
Puttalam,2010,5,28.324194,32.24,24.93,103.9,83.9071,21.129354,5.9996777
Puttalam,2010,6,27.771667,31.86,25.08,42.0,80.89933,21.137333,7.3809996
Puttalam,2010,7,27.196774,31.49,24.84,62.8,80.34677,21.121614,6.779355
Puttalam,2010,8,26.788065,31.11,24.12,94.73,83.33388,20.176773,6.8696775
Puttalam,2010,9,26.784,31.35,23.74,211.17,82.447,20.942,5.6153336
Puttalam,2010,10,26.340645,29.61,23.88,167.9,85.26742,20.617098,5.6645164
Puttalam,2010,11,25.962334,30.37,23.17,402.5,85.849335,15.564333,3.5336668
Puttalam,2010,12,25.076452,28.65,21.72,304.11,87.85129,13.023226,4.892903
Puttalam,2011,1,24.65516,28.75,19.43,180.01,88.06387,15.813226,5.5619354
Puttalam,2011,2,25.238928,29.98,20.68,175.2,85.38786,18.741428,4.4725
Puttalam,2011,3,26.552904,31.62,18.69,41.2,81.64935,24.070322,3.3551614
Puttalam,2011,4,27.253332,31.72,23.31,256.49,81.93133,21.004333,3.0863333
Puttalam,2011,5,27.738388,31.26,24.95,52.89,84.092255,23.173225,6.161936
Puttalam,2011,6,27.435333,31.14,25.06,22.27,83.045334,22.227,7.052333
Puttalam,2011,7,27.100645,31.08,24.96,32.97,80.74452,21.504517,7.159032
Puttalam,2011,8,27.22613,31.12,24.67,53.57,79.71194,22.14129,7.1790323
Puttalam,2011,9,27.710333,32.48,24.72,43.51,76.99067,23.297667,7.1306667
Puttalam,2011,10,27.266129,32.76,23.69,235.91,79.828384,19.741613,4.253871
Puttalam,2011,11,26.189,30.22,21.73,250.17,83.912,15.448334,4.2496667
Puttalam,2011,12,25.495483,29.81,21.04,108.26,84.96162,16.144516,4.7341933
Puttalam,2012,1,24.78,30.05,19.54,30.5,80.689674,21.041288,4.592258
Puttalam,2012,2,26.053793,32.41,20.85,51.64,78.909996,20.951723,4.8851724
Puttalam,2012,3,28.364193,35.24,20.27,73.44,70.105484,23.609999,2.8758066
Puttalam,2012,4,27.982666,33.39,24.59,158.49,79.22733,21.376001,3.5626667
Puttalam,2012,5,28.390968,33.09,25.62,11.44,77.44032,21.747742,7.2525806
Puttalam,2012,6,27.906,31.77,25.0,29.949999,78.707664,20.947666,7.97
Puttalam,2012,7,27.872257,33.04,25.46,31.47,77.72581,21.89258,7.4041934
Puttalam,2012,8,27.733871,32.55,25.26,41.1,76.34194,22.729355,7.4403224
Puttalam,2012,9,27.899666,32.93,25.27,49.91,76.502335,22.228,6.976333
Puttalam,2012,10,27.040323,32.98,23.25,427.03,82.17,18.386452,4.2351613
Puttalam,2012,11,26.275,30.98,22.28,196.56,83.70033,17.784334,3.5066667
Puttalam,2012,12,25.52129,29.43,20.78,381.43,87.85774,14.400323,5.1425805
Puttalam,2013,1,24.866774,28.88,20.06,150.99,85.77807,18.089033,5.41129
Puttalam,2013,2,25.59393,30.64,20.66,97.75,84.19786,20.150358,4.4267855
Puttalam,2013,3,26.877743,31.38,21.5,161.81999,82.64096,22.739033,3.3922582
Puttalam,2013,4,28.203333,32.25,24.37,72.49,80.42134,23.669334,3.0519998
Puttalam,2013,5,27.920324,31.29,25.81,90.64,84.23775,20.68129,6.452258
Puttalam,2013,6,27.107666,30.09,25.11,54.25,83.270996,20.079334,8.2213335
Puttalam,2013,7,26.883226,30.77,24.96,34.05,81.43936,20.29613,7.5170965
Puttalam,2013,8,27.134838,31.77,24.76,49.88,80.619354,21.42613,6.526129
Puttalam,2013,9,27.123667,31.99,24.9,85.33,79.71567,21.560667,7.3693333
Puttalam,2013,10,27.256128,32.23,24.39,132.34999,79.90193,21.483547,5.524839
Puttalam,2013,11,26.453667,31.12,22.03,197.84,82.53066,17.557335,3.648
Puttalam,2013,12,25.397097,30.07,21.19,81.060005,81.90678,15.334839,5.1087093
Puttalam,2014,1,25.40258,30.91,20.4,91.49,80.45871,17.86484,5.649355
Puttalam,2014,2,26.868929,34.33,19.16,14.2699995,69.376785,22.54893,4.703214
Puttalam,2014,3,29.029034,37.98,22.25,19.9,63.044838,23.497095,4.671613
Puttalam,2014,4,28.887333,36.84,24.96,207.91,75.291,23.487667,2.495
Puttalam,2014,5,27.917097,30.9,25.15,128.26,85.06678,21.648708,5.2719355
Puttalam,2014,6,27.924334,31.39,26.09,16.48,83.01667,21.935333,7.5603333
Puttalam,2014,7,27.67,32.02,25.48,12.84,80.23258,22.147743,7.903871
Puttalam,2014,8,27.219677,32.0,24.31,79.33,79.3529,21.602903,6.9696774
Puttalam,2014,9,27.518333,32.54,24.83,142.43,79.67367,22.705332,6.187
Puttalam,2014,10,26.817741,31.07,24.16,323.31,84.16968,19.264194,3.8993547
Puttalam,2014,11,25.974667,30.23,22.35,293.98,86.235,13.645,4.2693334
Puttalam,2014,12,25.589676,29.59,22.95,456.97,89.383865,13.582904,4.7709675
Puttalam,2015,1,24.868063,29.51,20.28,7.57,83.26484,20.702902,4.649355
Puttalam,2015,2,25.415358,30.76,19.68,70.76,82.55928,20.784286,4.857143
Puttalam,2015,3,27.29387,33.74,21.36,66.520004,76.518715,23.937742,3.650645
Puttalam,2015,4,27.949333,32.96,24.16,233.05,80.342,22.996,2.3153334
Puttalam,2015,5,27.818386,30.51,25.02,170.34,85.52387,20.00871,4.992581
Puttalam,2015,6,27.624666,30.6,25.26,30.8,84.74133,21.682333,6.350333
Puttalam,2015,7,27.480967,30.74,25.14,9.21,82.11032,21.658709,7.3516126
Puttalam,2015,8,27.801935,32.38,25.0,62.65,79.66161,22.361614,6.960645
Puttalam,2015,9,27.294668,32.18,23.83,131.23999,81.877,21.481333,6.273333
Puttalam,2015,10,27.017418,31.3,23.64,274.47,83.67548,19.08387,4.031935
Puttalam,2015,11,26.295332,29.76,23.77,409.4,87.71467,15.405667,3.793
Puttalam,2015,12,26.119356,29.75,21.57,261.0,87.64774,15.972259,4.7083874
Puttalam,2016,1,25.340645,30.09,19.67,28.15,84.04226,19.324839,5.0374193
Puttalam,2016,2,26.24207,31.65,20.75,43.68,81.477936,21.569311,4.6072416
Puttalam,2016,3,28.819677,36.08,22.66,34.83,71.58774,24.270645,3.1187098
Puttalam,2016,4,29.885668,36.03,25.7,76.11,73.862335,24.216667,2.9256666
Puttalam,2016,5,28.632902,33.75,25.58,382.56,81.10065,19.77871,5.438387
Puttalam,2016,6,27.535667,30.47,25.44,47.9,83.58033,20.266666,7.5963335
Puttalam,2016,7,27.069355,30.87,24.73,18.81,82.97032,21.373226,6.582258
Puttalam,2016,8,27.580322,32.04,24.93,6.63,79.226776,22.535482,7.3048387
Puttalam,2016,9,27.686666,32.4,24.91,3.04,75.50933,22.979334,7.6133337
Puttalam,2016,10,27.94742,33.2,24.63,66.6,73.05742,20.7,5.362258
Puttalam,2016,11,26.371668,31.26,20.4,221.67,82.597,15.4,4.021333
Puttalam,2016,12,26.013548,31.2,18.76,45.49,78.69032,17.692904,4.542581
Puttalam,2017,1,25.820969,32.1,19.16,55.77,73.171295,18.530968,5.4187098
Puttalam,2017,2,26.522142,34.57,18.96,33.45,68.531425,22.003214,4.809643
Puttalam,2017,3,27.745483,34.07,21.95,140.28,75.16258,23.42,2.8664517
Puttalam,2017,4,29.019001,34.88,24.74,58.65,76.392334,23.765333,3.964
Puttalam,2017,5,28.7,33.53,25.74,114.23,78.71935,20.603226,5.69871
Puttalam,2017,6,28.057001,32.13,25.73,25.41,79.012665,21.567,7.6163335
Puttalam,2017,7,28.199032,33.73,25.8,13.61,76.70839,21.81129,6.9538713
Puttalam,2017,8,27.83,31.9,24.99,59.6,78.76807,20.805162,7.0022583
Puttalam,2017,9,27.54,32.19,25.0,82.770004,80.16967,21.512333,6.383333
Puttalam,2017,10,27.565163,31.64,24.48,125.45,81.34161,18.651613,5.1954837
Puttalam,2017,11,26.568333,31.66,23.51,187.09,83.864,15.416333,4.4533334
Puttalam,2017,12,25.829033,30.38,20.9,98.99,82.26387,17.960646,4.4409676
Puttalam,2018,1,25.589355,32.22,18.9,16.44,74.732254,18.746452,4.8880644
Puttalam,2018,2,27.310358,34.33,21.02,31.66,69.446785,22.40607,5.1232142
Puttalam,2018,3,28.639032,36.1,22.53,51.83,69.65871,22.618387,3.8687098
Puttalam,2018,4,29.024332,35.1,24.65,142.96,74.274666,23.413,2.5706668
Puttalam,2018,5,27.71516,31.85,25.14,314.54,84.96323,18.24129,4.8648386
Puttalam,2018,6,27.207333,29.9,24.89,44.87,86.379326,21.081,7.616333
Puttalam,2018,7,26.895807,30.62,24.77,12.809999,83.939354,20.676773,7.1419353
Puttalam,2018,8,26.820644,31.72,24.3,27.11,81.65549,19.733225,7.2525806
Puttalam,2018,9,27.602667,33.1,24.65,54.690002,76.49833,22.470667,5.675667
Puttalam,2018,10,26.901613,32.61,24.08,239.89,82.549034,17.90613,3.227742
Puttalam,2018,11,26.297333,30.52,22.33,202.75,84.73333,16.105999,3.7263334
Puttalam,2018,12,25.66258,29.94,20.21,78.5,84.44646,16.491291,4.457742
Puttalam,2019,1,25.33355,31.97,19.94,1.8,77.34807,20.388065,5.2870965
Puttalam,2019,2,27.300356,34.26,21.5,68.72,75.465004,21.5725,4.366786
Puttalam,2019,3,29.49,37.35,22.82,14.55,62.715805,24.847742,3.655484
Puttalam,2019,4,30.308666,37.33,26.06,90.270004,66.08733,22.454668,2.7
Puttalam,2019,5,29.51387,34.02,26.5,5.7,75.14323,22.603226,6.428387
Puttalam,2019,6,29.083334,33.67,26.71,34.7,76.328995,21.135334,7.7833333
Puttalam,2019,7,28.601934,33.36,25.78,16.26,74.131615,20.911613,7.2274194
Puttalam,2019,8,27.781612,32.29,24.99,98.48,77.712906,19.866451,7.673226
Puttalam,2019,9,27.514,32.96,24.49,176.64,80.23333,20.296,5.9316664
Puttalam,2019,10,26.534517,30.73,23.99,430.63998,85.53161,17.856451,3.1770966
Puttalam,2019,11,26.734335,30.63,22.08,238.58,85.35433,18.387,3.6103332
Puttalam,2019,12,26.015806,29.82,21.72,278.05,87.34807,15.38129,4.8719354
Puttalam,2020,1,25.606451,30.26,19.91,19.09,82.72549,20.688065,4.8851614
Puttalam,2020,2,26.389654,33.41,20.6,9.32,77.24896,22.469654,5.293793
Puttalam,2020,3,29.099356,36.22,22.24,17.97,65.29581,23.977097,3.6396775
Puttalam,2020,4,29.835333,37.36,23.5,123.39,70.23434,24.199,2.905
Puttalam,2020,5,28.73,34.49,25.92,168.04,81.23968,20.329033,5.129678
Puttalam,2020,6,28.026333,31.82,25.59,66.73,80.86633,21.089333,6.963667
Puttalam,2020,7,27.279034,31.03,24.77,72.06,81.032906,19.048063,6.0435486
Puttalam,2020,8,27.66355,32.39,25.01,38.09,79.3758,20.83,6.912258
Puttalam,2020,9,27.062334,30.87,24.69,168.71,82.562996,19.805,6.808
Puttalam,2020,10,27.538387,32.75,24.61,44.64,79.4313,20.43129,5.987097
Puttalam,2020,11,26.906668,32.5,23.36,330.13998,84.479004,16.390001,3.8779998
Puttalam,2020,12,25.837742,29.8,21.73,221.75,86.5129,13.723226,5.1819353
Puttalam,2021,1,25.413225,29.83,20.61,258.51,86.896454,16.745483,4.5435486
Puttalam,2021,2,25.393927,30.68,19.76,20.0,82.57072,22.659641,4.901071
Puttalam,2021,3,27.050646,33.02,20.82,54.82,77.87742,22.952902,3.9409678
Puttalam,2021,4,28.453001,34.62,23.8,114.09,77.96633,22.929667,3.2633333
Puttalam,2021,5,27.955484,32.58,25.17,223.02,84.0,20.449032,5.30129
Puttalam,2021,6,27.458,30.41,25.43,89.01,84.995,21.657665,6.598
Puttalam,2021,7,27.255484,30.21,25.27,105.97,84.41742,21.147419,7.063226
Puttalam,2021,8,27.139032,30.9,24.74,32.94,82.28581,20.256453,6.830645
Puttalam,2021,9,27.540335,31.52,25.24,95.78,81.721664,21.665667,6.5853333
Puttalam,2021,10,27.043547,30.61,24.17,346.11,84.05742,17.996775,5.0532255
Puttalam,2021,11,26.232,29.7,23.86,473.03,88.003334,14.811,4.5220003
Puttalam,2021,12,25.785807,30.37,20.1,69.49,84.47097,18.300646,4.3919353
Puttalam,2022,1,25.80871,30.5,19.26,57.86,82.769035,19.640001,4.60129
Puttalam,2022,2,25.716429,31.22,19.75,92.37,80.578926,21.153214,4.7014284
Puttalam,2022,3,27.730324,33.21,22.28,41.82,77.396454,22.666773,4.0390325
Puttalam,2022,4,27.885,32.82,24.49,254.02,81.80234,22.111,2.9483333
Puttalam,2022,5,27.95613,30.87,25.66,127.06,84.463554,20.875484,7.3532257
Puttalam,2022,6,27.22,30.79,25.04,33.42,84.47966,20.418,6.600667
Puttalam,2022,7,27.192904,31.07,24.6,83.94,81.60097,18.87258,6.084516
Puttalam,2022,8,27.004194,31.92,24.14,86.72,81.67,19.939678,6.999355
Puttalam,2022,9,27.143,32.07,24.55,51.0,80.771996,21.831333,6.6070004
Puttalam,2022,10,26.898708,31.51,21.11,179.63,81.60774,17.989033,5.0187097
Puttalam,2022,11,25.922667,30.35,21.7,218.17,83.54367,16.162333,3.585
Puttalam,2022,12,25.719032,30.28,21.34,259.36,85.55581,14.824839,5.0387096
Puttalam,2023,1,24.530645,28.8,19.61,81.25,83.242256,18.20129,5.3896775
Puttalam,2023,2,25.159286,30.31,19.35,78.83,82.939285,21.319643,5.124643
Puttalam,2023,3,27.410645,33.79,22.27,81.97,78.94064,23.040323,3.5858066
Puttalam,2023,4,28.592335,33.83,23.87,131.88,77.248665,23.800999,2.8816667
Puttalam,2023,5,28.17,31.44,25.88,146.43001,83.28871,19.84,5.3032255
Puttalam,2023,6,28.352667,31.62,26.03,21.75,81.13033,21.637,7.232333
Puttalam,2023,7,28.06129,32.94,25.23,19.36,78.618065,20.63516,7.260322
Puttalam,2023,8,28.696129,33.46,25.58,23.45,74.866455,23.17613,6.6596775
Puttalam,2023,9,27.946999,32.7,25.22,132.13,78.26167,21.276333,7.2373333
Puttalam,2023,10,27.091934,31.19,23.78,310.56,83.50032,17.98613,4.0203223
Puttalam,2023,11,26.8,30.72,24.1,441.96,86.359665,15.980333,2.716
Puttalam,2023,12,26.575806,30.0,23.25,353.2,89.28774,14.18387,5.183871
Puttalam,2024,1,25.668066,30.02,20.48,142.16,85.57935,17.910967,4.9448385
Puttalam,2024,2,26.57207,32.06,21.51,9.77,83.07242,22.639309,5.281379
Puttalam,2024,3,28.208065,36.35,21.6,14.63,72.04097,24.26484,3.8648386
Puttalam,2024,4,30.544334,37.44,25.6,70.24,70.37033,23.362667,2.598
Puttalam,2024,5,29.164515,35.36,26.24,245.83,80.54,17.50129,5.3354836
Puttalam,2024,6,27.938334,31.21,25.82,51.29,84.679,20.058332,6.924667
Puttalam,2024,7,28.09355,32.39,24.63,22.6,80.671616,20.034193,7.01129
Puttalam,2024,8,27.75,31.57,25.11,148.42,81.85161,21.06871,6.155484
Puttalam,2024,9,28.394335,33.44,25.63,27.0,79.45267,22.275333,6.823
Puttalam,2024,10,27.456453,33.78,24.8,196.31,83.770004,18.099033,4.512903
Puttalam,2024,11,26.931667,30.65,23.74,308.81,85.545006,14.285,4.4796667
Puttalam,2024,12,26.522903,30.42,23.03,135.29,85.244194,16.606451,4.0867743
Puttalam,2025,1,25.368387,29.51,21.6,182.73,86.462585,14.777097,5.5503225
Puttalam,2025,2,25.662142,31.08,19.71,33.42,82.046074,22.524643,4.832143
Puttalam,2025,3,27.305485,32.33,20.82,129.86,79.921295,23.145485,3.3551614
Puttalam,2025,4,27.978666,31.81,23.83,222.86,82.932,22.829668,3.3086667
Puttalam,2025,5,28.338709,32.41,25.71,167.0,83.78806,20.280968,5.963226
Puttalam,2025,6,27.684666,30.72,25.87,50.48,86.046,21.786999,7.0256667
Puttalam,2025,7,27.45,31.99,24.9,10.860001,83.534195,21.218065,7.2219357
Puttalam,2025,8,27.425484,32.45,25.04,22.85,81.29032,21.326775,6.6338706
Puttalam,2025,9,27.905334,32.65,25.51,79.61,79.18166,21.399332,6.6693335
Puttalam,2025,10,27.386774,32.62,24.9,341.88,83.297745,18.121937,3.9935484
Puttalam,2025,11,26.349333,31.01,23.43,485.49,86.423,13.698667,4.941
Puttalam,2025,12,25.362904,29.71,21.18,91.07,86.16517,16.680323,4.8864512
Ratnapura,2000,1,24.27129,32.65,16.69,10.54,77.87645,17.40226,3.2045162
Ratnapura,2000,2,25.488276,33.77,19.7,59.38,77.06896,18.89069,1.9975863
Ratnapura,2000,3,26.40129,35.47,20.71,50.510002,73.40258,20.230646,1.7451613
Ratnapura,2000,4,26.299,35.71,21.98,101.22,79.291664,20.310667,3.3409998
Ratnapura,2000,5,26.673872,34.03,22.06,35.989998,77.34129,18.675161,4.7819357
Ratnapura,2000,6,25.051666,30.36,21.56,84.31,82.49633,15.840333,6.347
Ratnapura,2000,7,25.337097,33.57,21.42,93.93,79.26129,18.463549,5.956129
Ratnapura,2000,8,24.601934,30.77,21.72,163.28,84.21226,16.234838,5.7525806
Ratnapura,2000,9,24.998333,30.96,21.78,78.08,83.97767,17.696667,4.6506667
Ratnapura,2000,10,25.018711,33.22,19.71,54.62,81.28838,17.356451,4.3341937
Ratnapura,2000,11,25.053001,33.14,18.16,168.6,81.267,16.229334,2.96
Ratnapura,2000,12,25.003548,32.14,18.42,58.699997,78.70516,15.743226,2.865484
Ratnapura,2001,1,24.554516,31.99,17.85,180.27,80.4871,15.815806,2.4451613
Ratnapura,2001,2,24.270716,33.61,14.98,42.53,77.244644,20.452143,1.6742858
Ratnapura,2001,3,27.074839,36.48,18.29,14.55,68.563225,22.075161,2.1845162
Ratnapura,2001,4,26.603666,36.73,22.47,117.380005,79.168335,18.41,1.923
Ratnapura,2001,5,26.30742,33.38,22.53,72.61,83.21323,18.863226,4.6796775
Ratnapura,2001,6,25.521,31.04,21.72,59.41,81.68367,19.184334,5.877667
Ratnapura,2001,7,25.02097,31.69,21.11,82.74,81.30968,16.997097,5.7167745
Ratnapura,2001,8,25.688065,32.38,21.8,14.190001,78.97355,18.24,6.016129
Ratnapura,2001,9,25.607,33.3,21.75,123.86,78.67667,18.961334,5.3539996
Ratnapura,2001,10,25.13258,31.21,21.54,58.440002,83.52903,17.24258,4.676774
Ratnapura,2001,11,24.945333,31.45,19.21,139.5,83.30666,17.299334,2.664
Ratnapura,2001,12,24.679356,33.23,17.24,67.79,79.36258,17.325806,2.6954837
Ratnapura,2002,1,25.656128,34.66,16.88,26.97,71.81097,17.988388,2.6216128
Ratnapura,2002,2,26.178213,35.2,18.2,54.739998,70.875,20.238571,3.23
Ratnapura,2002,3,27.70387,37.25,19.1,29.640001,65.59774,21.383549,2.5319355
Ratnapura,2002,4,26.922333,35.81,21.96,104.94,77.58233,19.437,1.6693333
Ratnapura,2002,5,26.121937,32.0,22.63,167.89,84.67419,17.451612,4.6509676
Ratnapura,2002,6,25.691668,32.47,21.19,54.88,82.52634,17.898335,5.611
Ratnapura,2002,7,25.940645,32.49,22.28,40.67,77.57677,17.245806,6.6748385
Ratnapura,2002,8,25.15613,32.11,21.46,71.75,82.115486,18.203226,5.2751613
Ratnapura,2002,9,26.153332,33.1,22.24,38.68,76.244,20.555332,5.021333
Ratnapura,2002,10,24.976774,33.75,21.02,226.11,85.14839,18.049677,3.4129033
Ratnapura,2002,11,24.623333,31.08,20.43,189.28,86.73133,15.923,2.2313335
Ratnapura,2002,12,24.136774,30.65,16.27,169.29001,85.93871,15.406129,2.685161
Ratnapura,2003,1,23.972258,30.46,16.44,48.96,83.325165,17.91645,2.7667742
Ratnapura,2003,2,25.389286,33.22,17.64,42.72,77.91857,20.256786,2.3707142
Ratnapura,2003,3,26.189032,34.07,19.07,76.21,77.46226,20.450323,1.8354839
Ratnapura,2003,4,26.678001,35.61,21.71,144.7,78.881,20.046667,2.0533335
Ratnapura,2003,5,25.81129,30.18,22.69,187.23,88.32032,16.992903,4.725161
Ratnapura,2003,6,25.145666,29.77,22.01,87.35,87.32067,17.888,4.6766667
Ratnapura,2003,7,24.983225,29.59,21.86,50.3,86.50548,16.701612,4.845161
Ratnapura,2003,8,25.175161,30.6,21.17,45.36,84.05775,17.902903,5.2445164
Ratnapura,2003,9,25.445667,31.82,22.28,65.68,82.303,18.675667,5.2653337
Ratnapura,2003,10,25.69129,32.46,21.44,85.630005,80.24032,19.137743,4.2019353
Ratnapura,2003,11,24.574667,31.54,20.65,250.4,86.76134,15.256,2.882
Ratnapura,2003,12,24.523548,31.78,17.74,19.58,79.28194,19.212902,2.8670967
Ratnapura,2004,1,25.808388,34.24,18.84,32.84,73.40387,18.717419,2.9467742
Ratnapura,2004,2,26.45069,35.33,18.73,60.27,69.3469,20.215172,2.0417242
